META; spain/la-liga-primera/eibar-v-atletico-madrid; 2016-12-10 00:18:34 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 7/10; 8/11; 8/11; 7/10; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 7/10; 13/18; 4/6; 9/13; 73/100; 8/11; 7/10; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 12/5; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 13/5; 27/10; 13/5; ; 27/10; 27/10; 14/5
Eibar; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 74/17; 9/2; 17/4; 9/2; 74/17; 9/2; 21/5; 9/2; 9/2; ; 22/5; 9/2; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 08:18:49 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 7/10; 8/11; 8/11; 7/10; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 7/10; 13/18; 4/6; 9/13; 73/100; 4/6; 7/10; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 12/5; 13/5; 27/10; 11/4; 13/5; 13/5; 5/2; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 27/10; 27/10; 14/5
Eibar; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 74/17; 9/2; 17/4; 9/2; 74/17; 9/2; 22/5; 9/2; 9/2; ; 22/5; 9/2; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 09:47:16 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 7/10; 8/11; 8/11; 7/10; 4/6; 4/6; 4/6; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 7/10; 13/18; 4/6; 9/13; 73/100; 4/6; 7/10; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 12/5; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 27/10; 27/10; 14/5
Eibar; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 49/11; 9/2; 17/4; 9/2; 49/11; 9/2; 22/5; 9/2; 9/2; ; 22/5; 9/2; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 11:47:52 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 3/4; 3/4; 3/4; 3/4; 8/11; 4/6; 8/11; 8/11; 7/10; 8/11; 8/11; 3/4; 7/10; 7/10; 5/7; 7/10; 13/18; 4/6; 5/7; 73/100; 8/11; 7/10; 3/4; ; 8/11; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 12/5; 13/5; 27/10; 11/4; 13/5; 5/2; 5/2; 5/2; 13/5; 53/20; 13/5; 11/4; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 57/20; 13/5; 11/4; 13/5; ; 13/5; 13/5; 27/10
Eibar; 9/2; 9/2; 9/2; 4; 9/2; 17/4; 22/5; 4; 17/4; 4; 17/4; 9/2; 17/4; 4; 4; 9/2; 21/5; 22/5; 17/4; 22/5; 21/5; 9/2; 4; 22/5; 17/4; ; 21/5; 21/5; 22/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 12:19:59 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 3/4; 8/11; 3/4; 3/4; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 7/10; 7/10; 5/7; 13/18; 13/18; 4/6; 5/7; 73/100; 8/11; 13/18; 3/4; ; 8/11; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 12/5; 13/5; 13/5; 11/4; 13/5; 5/2; 5/2; 5/2; 13/5; 53/20; 13/5; 11/4; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 57/20; 13/5; 11/4; 5/2; ; 13/5; 13/5; 27/10
Eibar; 9/2; 9/2; 9/2; 4; 9/2; 17/4; 22/5; 4; 17/4; 4; 17/4; 9/2; 17/4; 4; 4; 9/2; 17/4; 17/4; 17/4; 21/5; 17/4; 9/2; 21/5; 17/4; 9/2; ; 21/5; 21/5; 9/2
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 13:00:32 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 8/11; 3/4; 3/4; 3/4; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 7/10; 8/11; 5/7; 13/18; 13/18; 4/6; 5/7; 3/4; 8/11; 13/18; 3/4; ; 8/11; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 12/5; 13/5; 27/10; 11/4; 13/5; 5/2; 5/2; 5/2; 13/5; 53/20; 13/5; 11/4; 13/5; 13/5; 11/4; 13/5; 11/4; 13/5; 57/20; 13/5; 11/4; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 17/4; 22/5; 4; 17/4; 4; 17/4; 9/2; 17/4; 4; 4; 9/2; 17/4; 17/4; 17/4; 21/5; 17/4; 43/10; 21/5; 17/4; 9/2; ; 21/5; 22/5; 9/2
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 13:48:08 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 8/11; 3/4; 8/11; 3/4; 8/11; 8/11; 4/6; 8/11; 7/10; 8/11; 8/11; 7/10; 3/4; 7/10; 8/11; 5/7; 13/18; 13/18; 4/6; 5/7; 3/4; 8/11; 13/18; 3/4; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 12/5; 13/5; 27/10; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 53/20; 13/5; 11/4; 13/5; 13/5; 11/4; 13/5; 11/4; 13/5; 57/20; 13/5; 11/4; 5/2; ; 27/10; 11/4; 14/5
Eibar; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 9/2; 4; 17/4; 4; 17/4; 9/2; 9/2; 4; 4; 9/2; 17/4; 17/4; 17/4; 21/5; 17/4; 43/10; 21/5; 17/4; 9/2; ; 22/5; 9/2; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 15:48:01 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 3/4; 7/10; 8/11; 8/11; 8/11; 4/6; 4/6; 7/10; 7/10; 8/11; 7/10; 3/4; 7/10; 7/10; 9/13; 13/18; 13/18; 4/6; 9/13; 3/4; 8/11; 13/18; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 23/10; 13/5; 27/10; 11/4; 13/5; 13/5; 5/2; 13/5; 13/5; 53/20; 27/10; 11/4; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 57/20; 13/5; 11/4; 13/5; ; 13/5; 27/10; 11/4
Eibar; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 9/2; 4; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 4; 9/2; 74/17; 17/4; 17/4; 21/5; 74/17; 43/10; 22/5; 17/4; 9/2; ; 22/5; 9/2; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 16:20:30 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 7/10; 7/10; 7/10; 7/10; 4/6; 4/6; 4/6; 7/10; 8/11; 8/11; 7/10; 8/11; 7/10; 7/10; 9/13; 13/18; 13/18; 4/6; 9/13; 3/4; 4/6; 13/18; 7/10; ; 4/6; 8/11; 4/6
Draw; 11/4; 5/2; 13/5; 5/2; 11/4; 27/10; 11/4; 13/5; 13/5; 5/2; 13/5; 13/5; 53/20; 11/4; 11/4; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 57/20; 13/5; 11/4; 13/5; ; 13/5; 27/10; 14/5
Eibar; 9/2; 9/2; 5; 9/2; 9/2; 19/4; 5; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 9/2; 4; 9/2; 74/17; 17/4; 17/4; 21/5; 49/11; 43/10; 23/5; 17/4; 9/2; ; 22/5; 9/2; 24/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 17:47:55 GMT+2; 2017-01-07 15:15; In Play; e70300-dr003
Atletico Madrid; 10/11; 10/11; 10/11; 7/10; ; 10/11; 37/40; 5/6; ; 10/11; 20/23; 10/11; 4/5; 5/6; ; ; ; ; 19/20; ; ; ; ; ; ; ; 5/6; 4/5; 10/11
Draw; 15/8; 7/4; 9/5; 9/4; ; 20/11; 9/5; 17/10; ; 17/10; 13/8; 9/5; 21/10; 2; ; ; ; ; 7/4; ; ; ; ; ; ; ; 19/10; 21/10; 2
Eibar; 4; 4; 19/4; 4; ; 17/4; 22/5; 9/2; ; 17/4; 4; 9/2; 9/2; 9/2; ; ; ; ; 17/4; ; ; ; ; ; ; ; 24/5; 23/5; 5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 18:32:42 GMT+2; 2017-01-07 15:15; In Play; e70300-dr003
Atletico Madrid; 2/11; 1/6; 2/9; 6/5; ; 1/5; 2/11; 1/10; ; 2/11; 1/5; 2/11; 1/6; 11/8; ; ; ; 13/14; 1/5; ; ; 107/100; ; ; 13/10; ; 1/4; 2/9; 2/9
Draw; 9/2; 5; 9/2; 6/5; ; 17/4; 19/4; 11/2; ; 19/4; 4; 24/5; 19/4; 23/20; ; ; ; 17/10; 17/4; ; ; 167/100; ; ; 6/5; ; 21/5; 9/2; 5
Eibar; 22; 33; 20; 9/2; ; 25; 22; 35; ; 25; 20; 22; 30; 24/5; ; ; ; 24/5; 20; ; ; 22/5; ; ; 5; ; 23; 25; 30
