META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-12 00:18:08 GMT+2; 2017-01-09 19:45; e70300-dr003
Osasuna; 11/4; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 12/5; 14/5; 11/4; 13/5; 13/5; 14/5; 5/2; 14/5; 14/5; 27/10; 37/13; 14/5; 14/5; 27/10; 31/10; 5/2; 37/13; 13/5; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-02 16:19:15 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 21/20; 1; 19/20; 1; 1; 10/11; 1; 20/21; 1; 21/20; 19/20; 1; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 19/20; 19/20; 1; ; 20/21; 20/21; 1
Draw; 12/5; 5/2; 12/5; 23/10; 5/2; 13/5; 5/2; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 12/5; 13/5
Osasuna; 11/4; 13/5; 11/4; 14/5; 13/5; 14/5; 11/4; 12/5; 14/5; 11/4; 13/5; 13/5; 14/5; 5/2; 14/5; 11/4; 27/10; 37/13; 14/5; 14/5; 27/10; 31/10; 5/2; 37/13; 13/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-02 20:19:00 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 21/20; 1; 19/20; 1; 1; 5/6; 1; 20/21; 1; 21/20; 19/20; 1; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 19/20; 19/20; 1; ; 20/21; 20/21; 1
Draw; 12/5; 5/2; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 12/5; 13/5
Osasuna; 11/4; 13/5; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 14/5; 11/4; 13/5; 13/5; 14/5; 5/2; 14/5; 14/5; 27/10; 37/13; 14/5; 14/5; 27/10; 31/10; 5/2; 37/13; 13/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-03 00:18:51 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 21/20; 1; 19/20; 1; 1; 5/6; 1; 20/21; 1; 21/20; 19/20; 1; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 19/20; 19/20; 1; ; 20/21; 20/21; 1
Draw; 12/5; 5/2; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 12/5; 12/5; 13/5
Osasuna; 11/4; 13/5; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 14/5; 11/4; 13/5; 13/5; 14/5; 5/2; 14/5; 14/5; 27/10; 37/13; 14/5; 14/5; 27/10; 31/10; 5/2; 37/13; 13/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-03 04:18:46 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 1; 1; 19/20; 1; 19/20; 5/6; 1; 20/21; 19/20; 21/20; 19/20; 1; 1; 1; 10/11; 19/20; 19/20; 20/21; 10/11; 51/50; 19/20; 19/20; 19/20; ; 10/11; 20/21; 20/21
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 23/10; 12/5; 5/2; 12/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 12/5; 12/5; 13/5
Osasuna; 11/4; 13/5; 14/5; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 14/5; 27/10; 13/5; 29/10; 14/5; 14/5; 14/5; 14/5; 37/13; 14/5; 14/5; 14/5; 31/10; 5/2; 37/13; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-03 08:19:01 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 1; 1; 19/20; 1; 19/20; 5/6; 1; 20/21; 19/20; 21/20; 19/20; 1; 1; 1; 10/11; 19/20; 19/20; 20/21; 10/11; 51/50; 19/20; 19/20; 19/20; ; 10/11; 20/21; 20/21
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 23/10; 12/5; 5/2; 12/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 12/5; 12/5; 13/5
Osasuna; 11/4; 13/5; 14/5; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 14/5; 27/10; 13/5; 29/10; 14/5; 14/5; 14/5; 14/5; 37/13; 14/5; 14/5; 14/5; 31/10; 5/2; 37/13; 11/4; ; 13/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-03 12:18:47 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 19/20; 1; 19/20; 5/6; 1; 20/21; 19/20; 21/20; 19/20; 1; 1; 1; 10/11; 19/20; 19/20; 20/21; 10/11; 51/50; 19/20; 19/20; 1; ; 10/11; 20/21; 20/21
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 23/10; 12/5; 5/2; 12/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 5/2; ; 12/5; 12/5; 13/5
Osasuna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 14/5; 27/10; 13/5; 29/10; 14/5; 14/5; 14/5; 14/5; 37/13; 14/5; 14/5; 14/5; 31/10; 5/2; 37/13; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-03 16:19:26 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 19/20; 1; 19/20; 5/6; 1; 20/21; 19/20; 21/20; 19/20; 1; 1; 1; 10/11; 19/20; 19/20; 20/21; 10/11; 51/50; 19/20; 19/20; 1; ; 10/11; 20/21; 20/21
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 23/10; 12/5; 5/2; 12/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 5/2; ; 12/5; 12/5; 13/5
Osasuna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 14/5; 27/10; 13/5; 29/10; 14/5; 14/5; 14/5; 14/5; 37/13; 14/5; 14/5; 14/5; 31/10; 5/2; 37/13; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-03 20:19:14 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 19/20; 20/21; 10/11; 19/20; 9/10; 5/6; 1; 10/11; 10/11; 19/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 9/10; 20/21; 10/11; 99/100; ; 19/20; 19/20; ; 10/11; 20/21; 20/21
Draw; 12/5; 5/2; 49/20; 12/5; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 23/10; 5/2; 51/20; 5/2; 5/2; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; ; 13/5; 5/2; ; 12/5; 12/5; 13/5
Osasuna; 11/4; 14/5; 29/10; 3; 11/4; 3; 31/10; 13/5; 14/5; 14/5; 11/4; 14/5; 59/20; 29/10; 14/5; 3; 14/5; 37/13; 3; 14/5; 14/5; 13/4; ; 37/13; 14/5; ; 14/5; 3; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-04 00:18:51 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 19/20; 10/11; 19/20; 19/20; 37/40; 5/6; 1; 10/11; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; 9/10; 20/21; 10/11; 51/50; 10/11; 19/20; 1; ; 20/21; 10/11; 20/21
Draw; 12/5; 5/2; 49/20; 12/5; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 23/10; 5/2; 51/20; 5/2; 13/5; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 133/50; 12/5; 13/5; 5/2; ; 5/2; 12/5; 13/5
Osasuna; 11/4; 29/10; 3; 3; 11/4; 3; 3; 13/5; 14/5; 14/5; 11/4; 14/5; 29/10; 29/10; 3; 3; 11/4; 37/13; 3; 14/5; 11/4; 61/20; 13/5; 37/13; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-04 04:19:03 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 10/11; 10/11; 19/20; 37/40; 5/6; 10/11; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 9/10; 20/21; 10/11; 51/50; 10/11; 19/20; 19/20; ; 20/21; 10/11; 20/21
Draw; 5/2; 5/2; 49/20; 12/5; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 23/10; 5/2; 51/20; 13/5; 13/5; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 133/50; 12/5; 13/5; 13/5; ; 5/2; 12/5; 13/5
Osasuna; 11/4; 29/10; 3; 3; 11/4; 3; 3; 13/5; 14/5; 14/5; 11/4; 14/5; 29/10; 14/5; 3; 3; 11/4; 37/13; 3; 14/5; 11/4; 61/20; 13/5; 37/13; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-04 08:19:15 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 10/11; 10/11; 19/20; 37/40; 5/6; 10/11; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 9/10; 20/21; 10/11; 51/50; 10/11; 19/20; 19/20; ; 20/21; 10/11; 20/21
Draw; 5/2; 5/2; 49/20; 12/5; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 23/10; 5/2; 51/20; 13/5; 13/5; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 133/50; 12/5; 13/5; 13/5; ; 5/2; 12/5; 13/5
Osasuna; 11/4; 29/10; 3; 3; 11/4; 3; 3; 13/5; 14/5; 14/5; 11/4; 14/5; 29/10; 14/5; 3; 3; 11/4; 37/13; 3; 14/5; 11/4; 61/20; 13/5; 37/13; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-04 12:19:12 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 10/11; 10/11; 19/20; 37/40; 5/6; 10/11; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 9/10; 20/21; 10/11; 51/50; 10/11; 19/20; 19/20; ; 20/21; 20/21; 1
Draw; 5/2; 5/2; 49/20; 12/5; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 23/10; 5/2; 51/20; 13/5; 13/5; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 53/20; 12/5; 13/5; 13/5; ; 5/2; 5/2; 13/5
Osasuna; 11/4; 3; 3; 3; 11/4; 3; 3; 13/5; 14/5; 14/5; 11/4; 14/5; 29/10; 14/5; 3; 3; 11/4; 37/13; 3; 14/5; 11/4; 61/20; 13/5; 37/13; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-04 16:19:20 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 10/11; 19/20; 37/40; 5/6; 10/11; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 9/10; 20/21; 10/11; 51/50; 10/11; 19/20; 19/20; ; 10/11; 20/21; 20/21
Draw; 5/2; 5/2; 5/2; 12/5; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 13/5; 13/5; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 53/20; 12/5; 13/5; 13/5; ; 5/2; 5/2; 13/5
Osasuna; 11/4; 29/10; 29/10; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 14/5; 3; 14/5; 29/10; 14/5; 3; 3; 11/4; 37/13; 3; 14/5; 11/4; 61/20; 13/5; 37/13; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-05 00:19:14 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 10/11; 19/20; 37/40; 5/6; 10/11; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 19/20; 19/20; 19/20; 9/10; 20/21; 19/20; 51/50; 10/11; 19/20; 19/20; ; 10/11; 10/11; 1
Draw; 5/2; 13/5; 5/2; 12/5; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 13/5; 13/5; 13/5; 28/11; 13/5; 12/5; 13/5; 28/11; 53/20; 12/5; 13/5; 13/5; ; 12/5; 5/2; 13/5
Osasuna; 11/4; 29/10; 29/10; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 14/5; 3; 14/5; 29/10; 14/5; 3; 3; 14/5; 37/13; 3; 14/5; 14/5; 61/20; 13/5; 37/13; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-05 04:19:02 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 10/11; 19/20; 37/40; 5/6; 10/11; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 19/20; 19/20; 19/20; 9/10; 20/21; 19/20; 51/50; 10/11; 19/20; 19/20; ; 10/11; 10/11; 1
Draw; 5/2; 5/2; 5/2; 12/5; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 13/5; 13/5; 13/5; 28/11; 13/5; 12/5; 13/5; 28/11; 53/20; 12/5; 13/5; 13/5; ; 12/5; 5/2; 13/5
Osasuna; 11/4; 3; 29/10; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 14/5; 3; 14/5; 29/10; 14/5; 3; 3; 14/5; 37/13; 3; 14/5; 14/5; 61/20; 13/5; 37/13; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-05 08:18:56 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 10/11; 19/20; 37/40; 5/6; 10/11; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 19/20; 19/20; 19/20; 9/10; 20/21; 19/20; 51/50; 10/11; 19/20; 19/20; ; 10/11; 10/11; 1
Draw; 5/2; 5/2; 5/2; 12/5; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 13/5; 13/5; 13/5; 28/11; 13/5; 12/5; 13/5; 28/11; 53/20; 12/5; 13/5; 13/5; ; 12/5; 5/2; 13/5
Osasuna; 11/4; 3; 29/10; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 14/5; 3; 14/5; 29/10; 14/5; 3; 3; 14/5; 37/13; 3; 14/5; 14/5; 61/20; 13/5; 37/13; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-05 12:19:08 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 10/11; 19/20; 37/40; 10/11; 10/11; 10/11; 10/11; 19/20; 19/20; 10/11; 10/11; 19/20; 19/20; 19/20; 9/10; 20/21; 19/20; 51/50; 10/11; 19/20; 19/20; ; 10/11; 20/21; 1
Draw; 5/2; 5/2; 5/2; 12/5; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 28/11; 13/5; 12/5; 13/5; 28/11; 53/20; 12/5; 13/5; 13/5; ; 12/5; 5/2; 13/5
Osasuna; 11/4; 3; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 3; 14/5; 59/20; 14/5; 3; 3; 14/5; 37/13; 3; 14/5; 14/5; 61/20; 13/5; 37/13; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-05 16:19:05 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 19/20; 19/20; 37/40; 10/11; 10/11; 10/11; 10/11; 19/20; 19/20; 10/11; 10/11; 19/20; 19/20; 19/20; 13/15; 20/21; 19/20; 51/50; 10/11; 19/20; 19/20; ; 10/11; 20/21; 1
Draw; 5/2; 13/5; 5/2; 12/5; 13/5; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 28/11; 13/5; 5/2; 13/5; 28/11; 53/20; 12/5; 13/5; 13/5; ; 13/5; 13/5; 13/5
Osasuna; 11/4; 29/10; 29/10; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 59/20; 14/5; 3; 3; 14/5; 37/13; 3; 14/5; 14/5; 61/20; 13/5; 37/13; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-05 20:18:51 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 19/20; 19/20; 37/40; 10/11; 10/11; 10/11; 10/11; 19/20; 19/20; 10/11; 10/11; 19/20; 10/11; 9/10; 13/15; 9/10; 10/11; 51/50; 10/11; 9/10; 19/20; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 5/2; 12/5; 13/5; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 53/20; 13/5; 13/5; 13/5; 28/11; 27/10; 5/2; 27/10; 28/11; 53/20; 12/5; 27/10; 13/5; ; 13/5; 5/2; 13/5
Osasuna; 11/4; 29/10; 29/10; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 59/20; 14/5; 3; 3; 14/5; 3; 3; 3; 14/5; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-06 00:18:58 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 19/20; 19/20; 10/11; 10/11; 10/11; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 19/20; 19/20; 9/10; 13/15; 9/10; 19/20; 51/50; 19/20; 9/10; 19/20; ; 20/21; 10/11; 1
Draw; 5/2; 13/5; 5/2; 12/5; 13/5; 27/10; 27/10; 5/2; 5/2; 5/2; 13/5; 13/5; 53/20; 13/5; 13/5; 13/5; 13/5; 27/10; 5/2; 27/10; 13/5; 53/20; 13/5; 27/10; 13/5; ; 13/5; 5/2; 13/5
Osasuna; 11/4; 29/10; 29/10; 14/5; 3; 3; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 3; 14/5; 3; 3; 37/13; 3; 3; 3; 37/13; 61/20; 14/5; 3; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-06 04:18:51 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 19/20; 19/20; 10/11; 10/11; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; 19/20; 9/10; 13/15; 9/10; 19/20; 21/20; 19/20; 9/10; 19/20; ; 20/21; 10/11; 1
Draw; 5/2; 13/5; 5/2; 12/5; 13/5; 27/10; 27/10; 5/2; 5/2; 5/2; 13/5; 13/5; 53/20; 13/5; 13/5; 13/5; 13/5; 27/10; 5/2; 27/10; 13/5; 27/10; 13/5; 27/10; 13/5; ; 13/5; 5/2; 13/5
Osasuna; 3; 29/10; 29/10; 14/5; 3; 3; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 3; 14/5; 3; 3; 37/13; 3; 3; 3; 37/13; 141/50; 14/5; 3; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-06 08:18:46 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 19/20; 19/20; 10/11; 10/11; 10/11; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 19/20; 19/20; 9/10; 9/10; 9/10; 19/20; 21/20; 19/20; 9/10; 19/20; ; 20/21; 10/11; 1
Draw; 5/2; 13/5; 5/2; 12/5; 13/5; 27/10; 27/10; 5/2; 5/2; 5/2; 13/5; 13/5; 53/20; 5/2; 13/5; 13/5; 13/5; 27/10; 13/5; 27/10; 13/5; 27/10; 13/5; 27/10; 13/5; ; 13/5; 5/2; 13/5
Osasuna; 3; 29/10; 29/10; 14/5; 3; 3; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 3; 3; 3; 3; 29/10; 3; 31/10; 3; 29/10; 141/50; 14/5; 3; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-06 12:19:42 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 10/11; 19/20; 20/21; 19/20; 19/20; 10/11; 10/11; 10/11; 10/11; 10/11; 19/20; 19/20; 10/11; 10/11; 19/20; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 19/20; 19/20; 19/20; ; 10/11; 10/11; 1
Draw; 5/2; 13/5; 5/2; 12/5; 13/5; 27/10; 27/10; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 45/17; 13/5; 13/5; 13/5; 27/10; 13/5; 45/17; 13/5; ; 13/5; 13/5; 13/5
Osasuna; 3; 29/10; 29/10; 14/5; 3; 3; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 59/20; 3; 3; 3; 29/10; 56/19; 29/10; 14/5; 29/10; 141/50; 14/5; 56/19; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-06 16:19:30 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 1; 19/20; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 45/17; 13/5; 13/5; 13/5; 27/10; 27/10; 45/17; 13/5; ; 13/5; 5/2; 27/10
Osasuna; 3; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 11/4; 3; 57/20; 29/10; 11/4; 3; 14/5; 56/19; 29/10; 14/5; 14/5; 141/50; 13/5; 56/19; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-06 20:19:55 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 19/20; 1; 19/20; 1; ; 21/20; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 45/17; 13/5; 13/5; ; 27/10; 27/10; 45/17; 13/5; ; 13/5; 5/2; 27/10
Osasuna; 3; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 11/4; 3; 57/20; 29/10; 11/4; 3; 11/4; 14/5; 29/10; 14/5; ; 141/50; 13/5; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-07 00:20:29 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 12/5; 27/10
Osasuna; 3; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 11/4; 3; 57/20; 29/10; 11/4; 3; 11/4; 14/5; 29/10; 14/5; 11/4; 29/10; 13/5; 14/5; 11/4; ; 14/5; 27/10; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-07 04:19:11 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 19/20; 1; 19/20; 19/20; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 12/5; 27/10
Osasuna; 3; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 11/4; 11/4; 57/20; 29/10; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 29/10; 13/5; 14/5; 11/4; ; 14/5; 27/10; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-07 08:19:06 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 19/20; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 19/20; 1; 19/20; 19/20; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 12/5; 27/10
Osasuna; 3; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 11/4; 11/4; 57/20; 29/10; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 29/10; 13/5; 14/5; 11/4; ; 14/5; 27/10; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-07 12:20:26 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
