META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-13 20:20:28 GMT+2; 2017-01-13 19:45; e70300-dr003
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-27 20:19:31 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-28 00:19:19 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-28 04:19:18 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-28 08:19:17 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-28 12:19:33 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-28 16:19:15 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-28 20:19:19 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-29 00:19:22 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 17/11; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-29 04:19:17 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-29 08:19:22 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-29 12:19:40 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-29 16:19:44 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-29 20:19:23 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-30 00:19:17 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-30 04:19:45 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-30 08:19:20 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-30 12:19:58 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-30 16:19:38 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-30 20:19:53 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-31 00:19:18 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-31 04:19:19 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-31 08:19:08 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-31 12:19:31 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-31 16:20:11 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-31 20:19:39 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-01 00:19:22 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-01 04:19:14 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-01 08:19:27 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-01 12:19:38 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-01 16:19:26 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-01 20:19:27 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-02 00:19:13 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-02 04:19:11 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; ; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; ; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; ; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-02 08:19:21 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-02 12:19:03 GMT+2; 2017-01-13 19:45; e70300-dr003
