META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-21 16:19:47 GMT+2; 2017-01-22 17:00; e70300-dr003
Athletic Bilbao; 14/5; 3; 29/10; 3; 3; 3; 3; 13/5; 14/5; 14/5; 11/4; 14/5; 3; 29/10; 3; 3; 29/10; 11/4; 3; 29/10; 61/20; 11/4; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-17 00:17:57 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 1; 21/20; 1; 1; 1; 1; 10/11; 1; 1; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 109/100; 19/20; 1; 1; ; 1; 1; 
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 9/4; 9/4; 
Athletic Bilbao; 14/5; 3; 29/10; 3; 3; 3; 3; 13/5; 14/5; 14/5; 11/4; 14/5; 3; 29/10; 3; 3; 29/10; 11/4; 3; 29/10; 61/20; 11/4; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-17 04:18:47 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 1; 21/20; 1; 1; 1; 1; 10/11; 1; 1; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 109/100; 19/20; 1; 1; ; 1; 1; 
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 9/4; 23/10; 
Athletic Bilbao; 14/5; 3; 29/10; 3; 3; 3; 3; 13/5; 14/5; 14/5; 11/4; 14/5; 3; 29/10; 3; 3; 29/10; 11/4; 3; 29/10; 61/20; 11/4; 3; 11/4; ; 14/5; 3; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-17 08:18:41 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 1; 21/20; 1; 1; 1; 1; 10/11; 1; 1; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 27/25; 19/20; 1; 1; ; 1; 1; 
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 9/4; 23/10; 
Athletic Bilbao; 14/5; 3; 29/10; 3; 3; 3; 3; 13/5; 14/5; 14/5; 11/4; 14/5; 3; 29/10; 3; 3; 29/10; 11/4; 3; 29/10; 61/20; 11/4; 3; 11/4; ; 14/5; 3; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-17 12:19:10 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 1; 21/20; 1; 1; 21/20; 1; 10/11; 1; 1; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 27/25; 19/20; 1; 1; ; 1; 21/20; 
Draw; 23/10; 11/5; 11/5; 9/4; 12/5; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 11/5; 23/10; 23/10; 11/5; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 
Athletic Bilbao; 11/4; 3; 29/10; 3; 3; 3; 3; 13/5; 14/5; 14/5; 11/4; 14/5; 3; 14/5; 3; 3; 29/10; 11/4; 3; 29/10; 61/20; 11/4; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-17 16:19:21 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 10/11; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; 21/20; 1; 1; 1; 1; 27/25; 1; 1; 1; ; 21/20; 21/20; 
Draw; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 9/4; 23/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 
Athletic Bilbao; 11/4; 3; 29/10; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 14/5; 27/10; 14/5; 29/10; 11/4; 11/4; 14/5; 11/4; 11/4; 3; 11/4; 61/20; 5/2; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-17 20:19:09 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 27/25; 21/20; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 9/4; 23/10; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 11/5; 23/10; 23/10; 11/5; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 23/10
Athletic Bilbao; 11/4; 3; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 27/10; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 11/4; 3; 14/5; 61/20; 5/2; 3; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-18 00:18:42 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 109/100; 1; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 11/5; 9/4; 23/10; 11/5; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 23/10
Athletic Bilbao; 11/4; 3; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 27/10; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 3; 14/5; 61/20; 5/2; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-18 04:18:45 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 109/100; 1; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 11/5; 9/4; 23/10; 11/5; 49/20; 9/4; 40/17; 23/10; ; 11/5; 11/5; 23/10
Athletic Bilbao; 11/4; 3; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 27/10; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 3; 14/5; 61/20; 5/2; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-18 08:18:59 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 109/100; 1; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 12/5; 11/5; 9/4; 23/10; 11/5; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 23/10
Athletic Bilbao; 11/4; 3; 14/5; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 14/5; 27/10; 14/5; 57/20; 14/5; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 61/20; 5/2; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-18 12:20:07 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 28/25; 1; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 12/5; 11/5; 9/4; 23/10; 11/5; 121/50; 9/4; 40/17; 23/10; ; 11/5; 9/4; 23/10
Athletic Bilbao; 11/4; 29/10; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 27/10; 14/5; 29/10; 14/5; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 149/50; 5/2; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-18 16:19:50 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 10/11; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 28/25; 1; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 12/5; 11/5; 9/4; 23/10; 11/5; 121/50; 9/4; 40/17; 9/4; ; 11/5; 9/4; 23/10
Athletic Bilbao; 11/4; 29/10; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 27/10; 14/5; 29/10; 14/5; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 149/50; 5/2; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-18 20:19:38 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 10/11; 21/20; 21/20; 1; 1; ; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 28/25; 21/20; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 11/5; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 21/10; 21/10; 23/10; ; 9/4; 9/4; 12/5; 9/4; 9/4; 23/10; 9/4; 121/50; 9/4; 40/17; 23/10; ; 11/5; 9/4; 23/10
Athletic Bilbao; 11/4; 29/10; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 11/4; 14/5; ; 14/5; 11/4; 14/5; 37/13; 14/5; 3; 37/13; 149/50; 5/2; 3; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-19 00:18:53 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 10/11; 21/20; 21/20; 1; 1; 1; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 28/25; 21/20; 1; 1; ; 1; 21/20; 10/9
Draw; 23/10; 11/5; 11/5; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 21/10; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 9/4; 121/50; 9/4; 40/17; 23/10; ; 11/5; 9/4; 23/10
Athletic Bilbao; 11/4; 29/10; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 3; 37/13; 14/5; 3; 37/13; 149/50; 5/2; 3; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-19 04:18:51 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 10/11; 21/20; 21/20; 1; 1; 1; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 28/25; 21/20; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 11/5; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 21/10; 21/10; 23/10; 9/4; 9/4; 9/4; 12/5; 9/4; 9/4; 23/10; 9/4; 121/50; 9/4; 40/17; 23/10; ; 11/5; 11/5; 23/10
Athletic Bilbao; 11/4; 29/10; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 14/5; 37/13; 14/5; 3; 37/13; 149/50; 5/2; 3; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-19 08:18:46 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 10/11; 21/20; 21/20; 1; 1; 1; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 28/25; 21/20; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 43/20; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 23/10
Athletic Bilbao; 3; 29/10; 29/10; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 3; 37/13; 14/5; 3; 37/13; 74/25; 5/2; 3; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-19 12:19:10 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 10/11; 21/20; 21/20; 1; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 1; 1; 21/20; 28/25; 21/20; 1; 1; ; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 43/20; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 23/10
Athletic Bilbao; 3; 29/10; 29/10; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 11/4; 14/5; 59/20; 14/5; 11/4; 3; 37/13; 14/5; 3; 37/13; 74/25; 5/2; 3; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-19 16:19:49 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 1; 1; 1; 1; 28/25; 21/20; 1; 1; ; 1; 21/20; 21/20
Draw; 23/10; 11/5; 11/5; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 9/4; 21/10; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 9/4; 49/20; 23/10; 40/17; 23/10; ; 11/5; 9/4; 23/10
Athletic Bilbao; 3; 29/10; 29/10; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 11/4; 14/5; 3; 14/5; 11/4; 3; 3; 14/5; 3; 3; 74/25; 14/5; 3; 11/4; ; 14/5; 3; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-19 20:19:29 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 1; 1; 1; 1; 28/25; ; 42/41; 21/20; ; 1; 21/20; 21/20
Draw; 23/10; 9/4; 9/4; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 11/5; 9/4; 23/10; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 9/4; 9/4; 49/20; ; 9/4; 11/5; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 3; 3; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 3; 14/5; 11/4; 3; 56/19; 14/5; 14/5; 56/19; 74/25; ; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-20 04:18:56 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 1; 1; 1; 1; 53/50; 21/20; 1; 11/10; ; 1; 21/20; 21/20
Draw; 23/10; 11/5; 9/4; 11/5; 23/10; 23/10; 9/4; 11/5; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 9/4; 121/50; 23/10; 23/10; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 29/10; 3; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 3; 14/5; 11/4; 3; 56/19; 14/5; 3; 56/19; 16/5; 14/5; 31/10; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-20 08:19:03 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 1; 1; 53/50; 21/20; 1; 11/10; ; 21/20; 21/20; 21/20
Draw; 11/5; 11/5; 9/4; 11/5; 9/4; 23/10; 9/4; 11/5; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 23/10; 23/10; 9/4; 121/50; 23/10; 23/10; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 29/10; 3; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 3; 14/5; 11/4; 3; 3; 29/10; 3; 3; 16/5; 14/5; 31/10; 3; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-20 12:20:58 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 1; 1; 109/100; 21/20; 1; 11/10; ; 21/20; 21/20; 21/20
Draw; 11/5; 11/5; 9/4; 11/5; 9/4; 23/10; 9/4; 11/5; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 23/10; 23/10; 9/4; 47/20; 23/10; 23/10; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 29/10; 3; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 3; 14/5; 11/4; 3; 3; 29/10; 3; 3; 16/5; 14/5; 31/10; 3; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-20 16:21:24 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 109/100; 11/10; 1; 11/10; ; 21/20; 21/20; 21/20
Draw; 11/5; 11/5; 9/4; 21/10; 9/4; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 11/5; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 23/10; 9/4; 47/20; 23/10; 23/10; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 3; 3; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 3; 29/10; 11/4; 3; 58/19; 29/10; 3; 58/19; 16/5; 14/5; 31/10; 3; ; 14/5; 3; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-20 20:19:58 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 111/100; 11/10; 15/14; 11/10; ; 21/20; 21/20; 10/9
Draw; 11/5; 11/5; 9/4; 21/10; 9/4; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 21/10; 23/10; 58/25; 23/10; 28/13; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 3; 3; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 3; 59/20; 3; 11/4; 3; 56/19; 29/10; 14/5; 56/19; 63/20; 14/5; 56/19; 14/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-21 00:19:24 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 11/10; 15/14; 11/10; ; 1; 21/20; 21/20
Draw; 11/5; 11/5; 9/4; 21/10; 9/4; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 9/4; 9/4; 23/10; 21/10; 9/4; 59/25; 23/10; 28/13; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 3; 3; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 3; 59/20; 3; 11/4; 3; 56/19; 29/10; 14/5; 56/19; 61/20; 14/5; 56/19; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-21 04:19:16 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 11/10; 15/14; 11/10; ; 1; 21/20; 21/20
Draw; 11/5; 11/5; 9/4; 21/10; 9/4; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 9/4; 9/4; 23/10; 21/10; 9/4; 59/25; 23/10; 28/13; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 3; 3; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 3; 59/20; 3; 11/4; 3; 56/19; 29/10; 14/5; 56/19; 61/20; 14/5; 56/19; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-21 08:19:35 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 11/10; 15/14; 11/10; ; 1; 21/20; 21/20
Draw; 11/5; 9/4; 9/4; 21/10; 9/4; 23/10; 23/10; 11/5; 23/10; 11/5; 9/4; 11/5; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 21/10; 23/10; 59/25; 23/10; 28/13; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 3; 3; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 3; 59/20; 3; 11/4; 3; 56/19; 29/10; 14/5; 56/19; 61/20; 14/5; 56/19; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-21 12:21:18 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 11/10; 15/14; 11/10; ; 21/20; 21/20; 11/10
Draw; 11/5; 11/5; 9/4; 21/10; 9/4; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 9/4; 9/4; 23/10; 21/10; 9/4; 59/25; 68/29; 28/13; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 3; 3; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 3; 59/20; 3; 11/4; 3; 56/19; 29/10; 14/5; 56/19; 61/20; 14/5; 56/19; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-21 16:20:35 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 15/14; 15/14; 11/10; ; 1; 21/20; 21/20
Draw; 11/5; 11/5; 9/4; 21/10; 23/10; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 11/5; 9/4; 12/5; 9/4; 9/4; 23/10; 23/10; 21/10; 23/10; 59/25; 23/10; 28/13; 23/10; ; 9/4; 9/4; 12/5
Athletic Bilbao; 3; 3; 3; 3; 3; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 3; 3; 3; 11/4; 3; 56/19; 29/10; 14/5; 56/19; 61/20; 29/10; 56/19; 14/5; ; 3; 14/5; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-21 19:48:17 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 1; 1; 11/10; 21/20; 21/20; 1; 23/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 10/9; 15/14; 11/10; ; 1; 21/20; 21/20
Draw; 11/5; 11/5; 9/4; 21/10; 9/4; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 11/5; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 21/10; 9/4; 119/50; 23/10; 28/13; 23/10; ; 9/4; 9/4; 23/10
Athletic Bilbao; 3; 3; 3; 3; 3; 3; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 59/20; 16/5; 3; 3; 56/19; 29/10; 14/5; 56/19; 61/20; 14/5; 56/19; 14/5; ; 3; 3; 3
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-21 20:20:10 GMT+2; 2017-01-22 15:15; e70300-dr003
