META; english/premier-league/arsenal-v-west-brom; 2017-08-23 22:20:46 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
META; english/premier-league/arsenal-v-west-brom; 2017-09-25 10:16:40 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal ; 1/3; 1/3; 7/20; 1/3; 1/3; 1/3; 1/3; 4/11; 10/29; 1/3; 1/3; 1/3; 1/3; 1/3; 7/20; 1/3; 1/3; 6/19; 6/19; 9/25; 1/3; 6/19; 1/3; 1/3; 1/3; ; 1/3; 1/3; 4/11
Draw; 9/2; 9/2; 17/4; 4; 9/2; 9/2; 9/2; 4; 79/17; 4; 21/5; 4; 17/4; 9/2; 17/4; 9/2; 9/2; 9/2; 74/17; 43/10; 22/5; 9/2; 17/4; 4; 17/4; ; 22/5; 22/5; 22/5
West Brom; 10; 17/2; 10; 8; 9; 17/2; 19/2; 8; 9; 9; 10; 9; 9; 10; 9; 9; 31/4; 9; 37/4; 10; 42/5; 9; 17/2; 17/2; 9; ; 19/2; 46/5; 48/5
META; english/premier-league/arsenal-v-west-brom; 2017-09-25 14:16:43 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal ; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 4/11; 10/29; 4/11; 1/3; 7/20; 1/3; 1/3; 7/20; 1/3; 1/3; ; 6/19; 17/50; 10/29; ; 1/3; 1/3; 1/3; ; 1/3; 1/3; 1/3
Draw; 9/2; 9/2; 21/5; 4; 9/2; 9/2; 9/2; 4; 49/11; 17/4; 17/4; 17/4; 17/4; 9/2; 17/4; 9/2; 9/2; ; 74/17; 23/5; 43/10; ; 17/4; 4; 17/4; ; 22/5; 22/5; 23/5
West Brom; 10; 17/2; 9; 8; 9; 9; 19/2; 8; 19/2; 10; 9; 10; 17/2; 10; 9; 9; 31/4; ; 19/2; 10; 42/5; ; 17/2; 17/2; 9; ; 19/2; 46/5; 52/5
META; english/premier-league/arsenal-v-west-brom; 2017-09-25 18:16:40 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal ; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 10/29; 1/3; 1/3; 7/20; 1/3; 1/3; 7/20; 1/3; 1/3; ; 4/13; 17/50; 1/3; 6/19; 1/3; 1/3; 1/3; ; 1/3; 1/3; 1/3
Draw; 23/5; 9/2; 21/5; 4; 9/2; 9/2; 9/2; 4; 49/11; 17/4; 17/4; 17/4; 17/4; 9/2; 17/4; 9/2; 9/2; ; 49/11; 23/5; 9/2; 43/10; 17/4; 4; 17/4; ; 22/5; 22/5; 23/5
West Brom; 9; 17/2; 9; 8; 9; 9; 10; 9; 19/2; 10; 9; 10; 17/2; 10; 9; 9; 31/4; ; 19/2; 10; 42/5; 9; 10; 9; 9; ; 10; 46/5; 49/5
META; english/premier-league/arsenal-v-west-brom; 2017-09-25 22:16:44 GMT+3; 2017-09-25 20:00; In Play; Xlenovo
Arsenal; 4/11; 1/3; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 4/11; 3/10; 1/3; 7/20; 4/11; ; 7/20; 1/3; 1/3; ; 6/17; ; ; ; ; 4/11; 7/20; ; 1/3; 3/10; 1/3
Draw; 15/4; 7/2; 18/5; 15/4; 7/2; 19/5; 15/4; 7/2; 7/2; 19/5; 7/2; 37/10; 15/4; ; 4; 7/2; 4; ; 39/10; ; ; ; ; 4; 4; ; 21/5; 9/2; 4
West Brom; 15/2; 8; 8; 17/2; 9; 17/2; 9; 17/2; 17/2; 9; 9; 9; 15/2; ; 29/4; 8; 15/2; ; 7; ; ; ; ; 9; 8; ; 10; 58/5; 49/5
