META; english/premier-league/burnley-v-west-brom; 2017-06-15 14:15:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Draw; 21/10; 21/10; 41/20; 2; 11/5; 11/5; 21/10; 21/10; 21/10; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 39/19; 111/50; 28/13; 21/10; 21/10; 85/40; 2; ; 21/10; ; 21/10
West Brom; 21/10; 21/10; 11/5; 9/4; 2; 11/5; 23/10; 11/5; 28/13; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 11/5; 2; 28/13; 21/10; 58/25; 11/5; 28/13; 11/5; 11/5; 21/10; ; 21/10; ; 23/10
META; english/premier-league/burnley-v-west-brom; 2017-08-14 22:16:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 7/5; 7/5; 29/20; 11/8; 7/5; 29/20; 29/20; 7/5; 16/11; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 16/11; 16/11; 151/100; 7/5; 16/11; 6/4; 7/5; 6/4; ; 7/5; ; 7/5
Draw; 21/10; 21/10; 41/20; 2; 11/5; 11/5; 21/10; 21/10; 21/10; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 39/19; 11/5; 28/13; 21/10; 21/10; 85/40; 2; ; 21/10; ; 21/10
West Brom; 21/10; 21/10; 11/5; 9/4; 2; 11/5; 23/10; 11/5; 28/13; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 11/5; 2; 28/13; 21/10; 57/25; 11/5; 28/13; 11/5; 11/5; 21/10; ; 21/10; ; 23/10
META; english/premier-league/burnley-v-west-brom; 2017-08-15 02:16:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 29/20; 11/8; 7/5; 6/4; 31/20; 6/4; 16/11; 16/11; 29/20; 29/20; 6/4; 6/4; 7/5; 16/11; 23/17; 16/11; 16/11; 151/100; 16/11; 16/11; 6/4; 6/4; 6/4; ; 7/5; ; 6/4
Draw ; 21/10; 21/10; 41/20; 2; 11/5; 43/20; 21/10; 21/10; 21/10; 2; 2; 21/10; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 39/19; 11/5; 28/13; 21/10; 21/10; 2; 2; ; 21/10; ; 21/10
West Brom; 19/10; 2; 43/20; 9/4; 2; 43/20; 11/5; 21/10; 28/13; 21/10; 21/10; 2; 21/10; 21/10; 11/5; 21/10; 2; 28/13; 21/10; 57/25; 39/19; 28/13; 11/5; 85/40; 21/10; ; 21/10; ; 11/5
META; english/premier-league/burnley-v-west-brom; 2017-08-15 10:16:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 6/4; 11/8; 7/5; 6/4; 31/20; 6/4; 16/11; 16/11; 29/20; 29/20; 6/4; 6/4; 7/5; 16/11; 23/17; 16/11; 16/11; 151/100; 19/13; 16/11; 6/4; 6/4; 6/4; ; 7/5; ; 6/4
Draw ; 21/10; 21/10; 41/20; 2; 11/5; 43/20; 21/10; 21/10; 21/10; 2; 2; 21/10; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 11/5; 28/13; 21/10; 21/10; 2; 2; ; 21/10; ; 21/10
West Brom; 19/10; 2; 21/10; 9/4; 2; 43/20; 11/5; 21/10; 28/13; 21/10; 21/10; 2; 21/10; 21/10; 11/5; 21/10; 2; 28/13; 21/10; 57/25; 39/19; 28/13; 11/5; 85/40; 21/10; ; 21/10; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-15 14:16:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 6/4; ; 7/5; 6/4; 8/5; 6/4; 16/11; 16/11; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 23/17; 16/11; 16/11; 77/50; 19/13; 16/11; 8/5; ; 6/4; ; 7/5; ; 6/4
Draw ; 21/10; 21/10; 41/20; ; 11/5; 43/20; 21/10; 21/10; 21/10; 2; 2; 21/10; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 109/50; 28/13; 21/10; 2; ; 2; ; 21/10; ; 21/10
West Brom; 19/10; 2; 41/20; ; 2; 43/20; 21/10; 21/10; 28/13; 2; 21/10; 2; 21/10; 21/10; 2; 39/19; 2; 28/13; 21/10; 9/4; 39/19; 28/13; 19/10; ; 2; ; 21/10; ; 11/5
META; english/premier-league/burnley-v-west-brom; 2017-08-15 18:16:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 6/4; 8/5; 7/5; 6/4; 31/20; 6/4; 16/11; ; 6/4; 29/20; 6/4; 6/4; 6/4; 17/11; 23/17; 16/11; 6/4; 77/50; 19/13; 16/11; 8/5; ; 6/4; ; 7/5; ; 6/4
Draw ; 21/10; 21/10; 41/20; 2; 11/5; 43/20; 21/10; 21/10; 21/10; ; 2; 21/10; 2; 21/10; 21/10; 28/13; 11/5; 21/10; 21/10; 109/50; 28/13; 21/10; 2; ; 2; ; 21/10; ; 21/10
West Brom; 19/10; 2; 41/20; 19/10; 2; 43/20; 11/5; 21/10; 28/13; ; 21/10; 2; 21/10; 21/10; 2; 39/19; 2; 28/13; 21/10; 9/4; 39/19; 28/13; 19/10; ; 2; ; 21/10; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-15 22:16:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 6/4; 8/5; 7/5; 6/4; 31/20; 6/4; 16/11; ; 6/4; 29/20; 6/4; 6/4; 6/4; 17/11; 6/4; 16/11; 6/4; 77/50; 19/13; 16/11; 8/5; ; 6/4; ; 6/4; ; 6/4
Draw ; 21/10; 21/10; 41/20; 2; 11/5; 43/20; 21/10; 21/10; 21/10; ; 2; 21/10; 2; 21/10; 21/10; 28/13; 2; 21/10; 21/10; 109/50; 28/13; 21/10; 2; ; 2; ; 21/10; ; 21/10
West Brom; 19/10; 2; 41/20; 19/10; 2; 43/20; 11/5; 21/10; 28/13; ; 21/10; 2; 21/10; 21/10; 2; 39/19; 2; 28/13; 21/10; 9/4; 39/19; 28/13; 19/10; ; 2; ; 2; ; 9/4
META; english/premier-league/burnley-v-west-brom; 2017-08-16 02:16:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 6/4; 8/5; 7/5; 6/4; 31/20; 6/4; 16/11; ; 6/4; 29/20; 6/4; 6/4; 6/4; 17/11; 6/4; 16/11; 6/4; 77/50; 19/13; 16/11; 8/5; ; 6/4; ; 6/4; ; 6/4
Draw ; 21/10; 21/10; 41/20; 2; 11/5; 43/20; 21/10; 21/10; 21/10; ; 2; 21/10; 2; 21/10; 21/10; 28/13; 2; 21/10; 21/10; 109/50; 28/13; 21/10; 2; ; 2; ; 21/10; ; 21/10
West Brom; 19/10; 2; 41/20; 19/10; 2; 43/20; 11/5; 21/10; 28/13; ; 21/10; 2; 21/10; 21/10; 2; 39/19; 2; 28/13; 21/10; 9/4; 39/19; 28/13; 19/10; ; 2; ; 2; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-16 10:16:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 6/4; 8/5; 7/5; 6/4; 31/20; 6/4; 16/11; ; 6/4; 29/20; 6/4; 6/4; 6/4; 17/11; 6/4; 16/11; 6/4; 77/50; 19/13; 16/11; 8/5; ; 6/4; ; 6/4; ; 6/4
Draw ; 21/10; 21/10; 41/20; 2; 11/5; 43/20; 21/10; 21/10; 21/10; ; 2; 21/10; 2; 21/10; 21/10; 28/13; 2; 21/10; 21/10; 109/50; 28/13; 21/10; 2; ; 2; ; 21/10; ; 21/10
West Brom; 19/10; 2; 41/20; 19/10; 2; 43/20; 11/5; 21/10; 28/13; ; 21/10; 2; 21/10; 21/10; 2; 39/19; 2; 28/13; 21/10; 9/4; 39/19; 28/13; 19/10; ; 2; ; 2; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-16 14:16:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 6/4; 8/5; 7/5; 6/4; 31/20; 6/4; 16/11; 16/11; 6/4; 6/4; 6/4; 6/4; 6/4; 17/11; 6/4; 16/11; 6/4; 77/50; 19/13; 16/11; 8/5; ; 6/4; ; 7/5; ; 6/4
Draw ; 21/10; 21/10; 41/20; 2; 11/5; 43/20; 85/40; 21/10; 21/10; 2; 2; 19/10; 2; 21/10; 21/10; 28/13; 2; 21/10; 21/10; 109/50; 28/13; 21/10; 2; ; 21/10; ; 21/10; ; 21/10
West Brom; 19/10; 2; 41/20; 19/10; 2; 43/20; 85/40; 21/10; 28/13; 2; 21/10; 21/10; 21/10; 21/10; 2; 39/19; 2; 28/13; 21/10; 9/4; 39/19; 28/13; 19/10; ; 2; ; 2; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-16 18:16:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 29/20; 8/5; 7/5; 6/4; 6/4; 6/4; 17/11; 16/11; 29/20; 6/4; 6/4; 6/4; 6/4; 17/11; 6/4; 6/4; 6/4; 77/50; 19/13; 6/4; 8/5; ; 6/4; ; 6/4; ; 
Draw ; 21/10; 21/10; 41/20; 2; 11/5; 43/20; 85/40; 21/10; 11/5; 2; 2; 19/10; 2; 21/10; 21/10; 28/13; 2; 28/13; 28/13; 109/50; 28/13; 28/13; 2; ; 21/10; ; 21/10; ; 
West Brom; 19/10; 2; 21/10; 19/10; 2; 43/20; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 39/19; 2; 21/10; 39/19; 9/4; 39/19; 21/10; 19/10; ; 2; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-16 22:16:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 29/20; 6/4; 7/5; 6/4; 6/4; 6/4; 17/11; 16/11; 29/20; 6/4; 6/4; 6/4; 6/4; 17/11; 6/4; 6/4; 6/4; 77/50; 19/13; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4
Draw ; 21/10; 21/10; 41/20; 21/10; 11/5; 43/20; 85/40; 21/10; 11/5; 2; 2; 19/10; 2; 21/10; 21/10; 28/13; 2; 28/13; 21/10; 109/50; 28/13; 28/13; 2; ; 21/10; ; 21/10; ; 11/5
West Brom; 19/10; 2; 43/20; 2; 2; 43/20; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 39/19; 2; 21/10; 39/19; 9/4; 39/19; 21/10; 19/10; ; 2; ; 21/10; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-17 02:16:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 7/5; 29/20; 6/4; 7/5; 6/4; 6/4; 6/4; 17/11; 16/11; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 77/50; 19/13; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4
Draw ; 21/10; 21/10; 41/20; 21/10; 11/5; 43/20; 85/40; 21/10; 11/5; 2; 2; 19/10; 2; 21/10; 21/10; 28/13; 2; 28/13; 21/10; 109/50; 28/13; 28/13; 2; ; 21/10; ; 21/10; ; 21/10
West Brom; 19/10; 21/10; 43/20; 2; 2; 43/20; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 39/19; 9/4; 39/19; 21/10; 19/10; ; 2; ; 21/10; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-17 10:16:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 17/11; 16/11; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 17/11; 77/50; 16/11; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4
Draw ; 21/10; 21/10; 41/20; 21/10; 11/5; 43/20; 85/40; 21/10; 11/5; 2; 2; 19/10; 2; 21/10; 21/10; 28/13; 2; 28/13; 28/13; 109/50; 28/13; 28/13; 2; ; 21/10; ; 21/10; ; 21/10
West Brom; 19/10; 21/10; 43/20; 2; 2; 43/20; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 39/19; 9/4; 39/19; 21/10; 19/10; ; 2; ; 21/10; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-17 14:16:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 17/11; 16/11; 6/4; 6/4; 6/4; 6/4; 6/4; 17/11; 6/4; 6/4; 6/4; 77/50; 16/11; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4
Draw ; 21/10; 21/10; 41/20; 21/10; 11/5; 43/20; 85/40; 21/10; 11/5; 2; 2; 19/10; 2; 21/10; 21/10; 21/10; 2; 28/13; 21/10; 11/5; 28/13; 28/13; 2; ; 21/10; ; 21/10; ; 21/10
West Brom; 19/10; 21/10; 21/10; 2; 2; 43/20; 85/40; 21/10; 28/13; 2; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 39/19; 56/25; 39/19; 21/10; 19/10; ; 2; ; 21/10; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-17 18:16:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 7/5; 6/4; 6/4; 6/4; 31/20; 13/8; 7/5; 17/11; 6/4; 6/4; 6/4; 6/4; 29/20; 6/4; 17/11; 6/4; 6/4; 17/11; 77/50; 23/15; 6/4; 8/5; ; 6/4; ; 6/4; ; 8/5
Draw ; 21/10; 21/10; 41/20; 21/10; 11/5; 21/10; 85/40; 21/10; 11/5; 2; 2; 19/10; 2; 21/10; 21/10; 28/13; 2; 28/13; 21/10; 11/5; 28/13; 28/13; 2; ; 21/10; ; 2; ; 11/5
West Brom; 19/10; 21/10; 41/20; 2; 2; 43/20; 21/10; 21/10; 28/13; 2; 2; 21/10; 21/10; 21/10; 2; 39/19; 2; 21/10; 2; 56/25; 21/10; 21/10; 19/10; ; 2; ; 2; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-17 22:16:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 6/4; 6/4; 31/20; 6/4; 6/4; 31/20; 13/8; 6/4; 8/5; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; 17/11; 6/4; 17/11; 17/11; 31/20; 23/15; 17/11; 8/5; ; 8/5; ; 6/4; ; 13/8
West Brom; 19/10; 2; 2; 2; 2; 41/20; 21/10; 21/10; 21/10; 2; 2; 19/10; 21/10; 21/10; 2; 39/19; 2; 39/19; 39/19; 11/5; 21/10; 39/19; 19/10; 2; 2; ; 19/10; ; 21/10
Draw ; 21/10; 21/10; 41/20; 21/10; 11/5; 43/20; 21/10; 2; 28/13; 2; 2; 2; 2; 2; 21/10; 28/13; 2; 21/10; 21/10; 111/50; 28/13; 21/10; 2; ; 2; ; 2; ; 11/5
META; english/premier-league/burnley-v-west-brom; 2017-08-18 02:15:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 13/8; 6/4; 31/20; 6/4; 6/4; 31/20; 13/8; 6/4; 8/5; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; 17/11; 6/4; 17/11; 17/11; 8/5; 23/15; 17/11; 8/5; ; 8/5; ; 8/5; ; 13/8
West Brom; 2; 2; 2; 2; 2; 41/20; 21/10; 21/10; 21/10; 2; 2; 19/10; 21/10; 21/10; 2; 39/19; 2; 39/19; 2; 107/50; 21/10; 39/19; 19/10; 2; 2; ; 19/10; ; 21/10
Draw ; 11/5; 21/10; 41/20; 21/10; 11/5; 43/20; 21/10; 2; 28/13; 2; 2; 2; 2; 2; 21/10; 28/13; 2; 21/10; 21/10; 11/5; 28/13; 21/10; 2; ; 2; ; 2; ; 11/5
META; english/premier-league/burnley-v-west-brom; 2017-08-18 10:16:09 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 13/8; 6/4; 31/20; 6/4; 6/4; 31/20; 8/5; 6/4; 8/5; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; 17/11; 17/11; 17/11; 17/11; 8/5; 23/15; 17/11; 8/5; ; 8/5; ; 6/4; ; 13/8
West Brom; 2; 2; 2; 2; 2; 41/20; 85/40; 21/10; 21/10; 2; 2; 2; 21/10; 21/10; 2; 39/19; 21/10; 39/19; 2; 107/50; 21/10; 39/19; 19/10; 2; 2; ; 2; ; 21/10
Draw ; 11/5; 21/10; 41/20; 21/10; 11/5; 43/20; 85/40; 2; 28/13; 2; 2; 2; 2; 2; 21/10; 28/13; 2; 21/10; 21/10; 11/5; 28/13; 21/10; 2; ; 2; ; 2; ; 11/5
META; english/premier-league/burnley-v-west-brom; 2017-08-18 14:16:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 13/8; 6/4; 31/20; 6/4; 13/8; 8/5; 8/5; 6/4; 8/5; 17/11; 31/20; 8/5; 31/20; 8/5; 13/8; 17/11; 17/11; 17/11; 17/11; 161/100; 23/15; 17/11; 8/5; ; 8/5; ; 6/4; ; 13/8
West Brom; 2; 2; 2; 21/10; 2; 41/20; 85/40; 2; 21/10; 19/10; 2; 2; 21/10; 21/10; 2; 2; 21/10; 39/19; 2; 43/20; 39/19; 39/19; 19/10; 2; 2; ; 2; ; 2
Draw ; 11/5; 21/10; 41/20; 2; 11/5; 21/10; 85/40; 2; 28/13; 2; 2; 21/10; 2; 21/10; 11/5; 28/13; 2; 21/10; 21/10; 109/50; 28/13; 21/10; 2; ; 2; ; 2; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-18 18:16:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 13/8; 6/4; 8/5; 6/4; 13/8; 31/20; 8/5; 6/4; 8/5; 6/4; 31/20; 8/5; 31/20; 8/5; 8/5; 17/11; 17/11; 17/11; 17/11; 161/100; 6/4; 17/11; 8/5; ; 8/5; ; 6/4; ; 8/5
West Brom; 2; 2; 41/20; 21/10; 2; 41/20; 85/40; 2; 21/10; 2; 2; 2; 21/10; 21/10; 21/10; 2; 21/10; 39/19; 2; 43/20; 21/10; 39/19; 19/10; 2; 2; ; 2; ; 21/10
Draw ; 11/5; 21/10; 21/10; 2; 11/5; 43/20; 85/40; 21/10; 28/13; 2; 2; 21/10; 2; 11/5; 21/10; 28/13; 2; 21/10; 21/10; 109/50; 28/13; 21/10; 2; ; 21/10; ; 2; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-18 22:16:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 8/5; 6/4; 31/20; 6/4; 13/8; 31/20; 31/20; 6/4; 8/5; 6/4; 6/4; 8/5; 31/20; 13/8; 8/5; 17/11; 17/11; 17/11; 17/11; 159/100; 6/4; 17/11; 8/5; ; 8/5; ; 6/4; ; 8/5
Draw ; 21/10; 21/10; 21/10; 2; 11/5; 21/10; 85/40; 21/10; 28/13; 2; 21/10; 2; 2; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 109/50; 28/13; 21/10; 2; ; 21/10; ; 2; ; 11/5
West Brom; 21/10; 2; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 2; 2; 2; 21/10; 21/10; 21/10; 39/19; 21/10; 39/19; 39/19; 109/50; 21/10; 39/19; 19/10; 2; 2; ; 2; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-19 02:16:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 8/5; 7/5; 31/20; 6/4; 8/5; 31/20; 31/20; 6/4; 8/5; 6/4; 6/4; 8/5; 31/20; 6/4; 8/5; 17/11; 17/11; 17/11; 17/11; 79/50; 6/4; 17/11; 6/4; ; 6/4; ; 6/4; ; 8/5
Draw ; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 85/40; 21/10; 28/13; 2; 21/10; 2; 2; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 85/40; 28/13; 21/10; 21/10; ; 21/10; ; 2; ; 21/10
West Brom; 21/10; 21/10; 41/20; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 2; 2; 2; 21/10; 21/10; 21/10; 39/19; 21/10; 39/19; 2; 9/4; 21/10; 39/19; 2; 2; 2; ; 2; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-19 10:16:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 8/5; 7/5; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 8/5; 17/11; 31/20; 8/5; 31/20; 8/5; 8/5; 17/11; 17/11; 17/11; 17/11; 79/50; 53/35; 17/11; 6/4; 6/4; 6/4; ; 6/4; ; 6/4
Draw ; 21/10; 21/10; 21/10; 2; 11/5; 43/20; 11/5; 21/10; 28/13; 21/10; 11/5; 2; 2; 11/5; 21/10; 28/13; 2; 21/10; 21/10; 85/40; 28/13; 21/10; 21/10; 2; 21/10; ; 2; ; 21/10
West Brom; 21/10; 2; 21/10; 21/10; 11/5; 21/10; 85/40; 2; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 39/19; 21/10; 39/19; 39/19; 9/4; 21/10; 39/19; 21/10; 2; 2; ; 21/10; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-19 14:16:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley ; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 6/4; 31/20; 8/5; 8/5; 17/11; 17/11; 16/11; 17/11; 79/50; 22/15; 16/11; 6/4; 6/4; 6/4; ; 6/4; ; 8/5
Draw ; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 85/40; 21/10; 28/13; 21/10; 11/5; 2; 2; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 85/40; 21/10; 21/10; 21/10; 2; 2; ; 2; ; 21/10
West Brom; 11/5; 2; 21/10; 9/4; 11/5; 43/20; 11/5; 21/10; 9/4; 21/10; 11/5; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 39/19; 9/4; 28/13; 11/5; 2; 2; 21/10; ; 21/10; ; 11/5
META; english/premier-league/burnley-v-west-brom; 2017-08-19 18:16:20 GMT+3; 2017-08-19 15:00; In Play; Xlenovo
Burnley; 17/10; 13/8; ; ; ; 2; 19/10; 2; ; 28/17; ; ; 15/8; ; ; ; 2; ; ; ; ; ; 13/8; ; ; ; 13/8; ; 13/8
Draw; 21/10; 7/4; ; ; ; 11/10; 6/5; 1; ; 13/10; ; ; 7/5; ; ; ; 11/10; ; ; ; ; ; 7/4; ; ; ; 19/10; ; 2
West Brom; 2; 2; ; ; ; 14/5; 14/5; 11/4; ; 27/10; ; ; 47/20; ; ; ; 14/5; ; ; ; ; ; 21/10; ; ; ; 2; ; 21/10
