META; english/premier-league/stoke-v-arsenal; 2017-06-15 14:15:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-31 18:17:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; ; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; ; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 19/5; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; ; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-31 22:17:41 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-01 02:17:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-01 10:17:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-01 14:17:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-01 18:17:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-01 22:17:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-02 02:17:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-02 10:17:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 1/3; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-02 14:17:41 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; ; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; ; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; ; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-02 18:17:41 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-02 22:17:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-03 02:16:54 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-03 10:16:55 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-03 14:16:56 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 1/3; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-03 18:16:55 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 1/3; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 2/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-03 22:16:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 1/3; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 2/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-04 02:15:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 1/3; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 2/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-04 10:15:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 1/3; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 2/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-04 14:15:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 1/3; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 2/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-04 18:21:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 1/3; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 4/9; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-04 22:17:09 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 1/3; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 4/9; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-05 02:17:06 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/7; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 12/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-05 10:17:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 5/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-05 14:16:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 5/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-05 18:17:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/9; ; 
Draw; ; 12/5; ; 13/5; ; ; ; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 5/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-05 22:17:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/9; ; 
Draw; ; 12/5; ; 13/5; ; ; ; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 5/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-06 02:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; ; ; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 5/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-06 10:17:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; ; 11/4; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 5/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-06 14:17:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 5/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-06 18:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 8/15; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 11/4; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 11/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-06 22:17:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-06 22:24:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-07 02:17:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 11/4; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-07 02:24:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 11/4; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-07 10:17:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-07 10:24:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
