META; english/premier-league/tottenham-v-liverpool; 2017-09-20 22:18:17 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
META; english/premier-league/tottenham-v-liverpool; 2017-10-08 02:17:35 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 12/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-08 10:17:52 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; ; ; 20/21; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 9/4; 23/10; 9/4; 13/5; 23/10; 40/17; 12/5; 12/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 45/17; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-08 14:17:56 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; ; ; 20/21; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 12/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-08 18:17:50 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; ; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; ; ; 20/21; ; 
Liverpool; 12/5; 12/5; ; 9/4; ; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 12/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; 13/5; ; 13/5; 5/2; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-08 22:17:44 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; ; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 12/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-09 02:17:27 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; ; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 12/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-09 10:17:31 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; ; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 12/5; ; ; 23/20; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-09 14:17:32 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; 1; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 12/5; 12/5; ; 19/10; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-09 18:17:53 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 57/50; 66/67; 11/10; 11/10; 23/20; 1; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 62/25; 23/10; 40/17; 12/5; 12/5; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-09 22:17:34 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 57/50; 66/67; 11/10; 11/10; 23/20; 1; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 62/25; 23/10; 40/17; 12/5; 12/5; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-10 02:17:33 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 57/50; 66/67; 11/10; 11/10; 23/20; 1; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 62/25; 23/10; 40/17; 12/5; 12/5; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-10 10:17:34 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 57/50; 66/67; 11/10; 11/10; 23/20; ; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 62/25; 23/10; 40/17; 12/5; 12/5; ; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; ; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-10 14:17:46 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 57/50; 66/67; 11/10; 11/10; 23/20; 1; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 62/25; 23/10; 40/17; 12/5; 12/5; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-10 18:17:29 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 57/50; 66/67; 11/10; 11/10; 23/20; 1; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 62/25; 23/10; 40/17; 12/5; 12/5; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-10 22:17:38 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; 1; ; 21/20; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 63/25; 23/10; 40/17; 12/5; 12/5; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-11 02:17:29 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 23/20; 1; ; 21/20; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 63/25; 23/10; 40/17; 12/5; 12/5; 12/5; ; 21/10; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-11 10:17:37 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; ; 21/20; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-11 14:18:39 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; ; 21/20; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-11 18:17:28 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 19/20; 11/10; ; 21/20; 21/20; ; 21/20; ; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; ; 21/20; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 5/2; 40/17; ; 23/10; 47/20; ; 12/5; ; 21/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 11/4; 27/10; ; 14/5; ; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-11 22:17:38 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; ; 21/20; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-12 02:17:58 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; ; 21/20; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-12 14:17:37 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; ; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; ; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-12 18:17:28 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; 21/20; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; 19/10; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-12 22:17:44 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; 21/20; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; 19/10; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-13 02:17:35 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; 19/10; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-13 10:17:55 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; ; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; ; 12/5; 12/5; 21/10; 23/10; 23/10; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 23/10; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; 27/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-13 14:18:16 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; 12/5; 12/5; 12/5; 9/4; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; 13/5; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-13 18:17:35 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; 12/5; 12/5; 12/5; 9/4; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; 13/5; 14/5; 11/4; 12/5; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-13 22:17:55 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; 12/5; 12/5; 12/5; 23/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; 13/5; 14/5; 11/4; 5/2; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-14 02:17:41 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; 12/5; 12/5; 12/5; 23/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; 2; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; 13/5; 14/5; 11/4; 5/2; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-14 10:17:45 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 1; 11/10; ; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 11/10; 1; 21/20; ; 1; ; 
Liverpool; 12/5; 12/5; ; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; ; 23/10; 47/20; 12/5; 12/5; 12/5; 23/10; 23/10; 40/17; 63/25; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; 5/4; ; 
Draw; 5/2; 12/5; ; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 11/4; 27/10; 13/5; 14/5; 11/4; 5/2; 5/2; 13/5; 57/20; 45/17; 5/2; 14/5; 13/5; 27/10; 13/5; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-14 14:17:50 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
