META; english/premier-league/tottenham-v-chelsea; 2017-06-15 14:15:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 13/8; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; ; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 15/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; ; ; ; 28/17; ; 7/4; 17/10; ; 3/10; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; ; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-31 22:17:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 3/10; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-01 02:17:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 7/4; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-01 10:17:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 7/4; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-01 14:17:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 3/10; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-01 18:17:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 3/10; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-01 22:17:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 3/10; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-02 02:17:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-02 10:17:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-02 14:17:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; ; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; ; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; ; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-02 18:17:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-02 22:17:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-03 02:16:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-03 10:16:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; 13/8; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-03 14:16:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-03 18:16:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-03 22:16:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-04 02:15:51 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-04 10:15:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-04 14:15:52 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 20/21; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-04 18:21:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 1; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-04 22:17:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 1; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-05 02:17:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 1; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-05 10:17:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 1; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-05 14:16:51 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 10/9; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-05 18:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; ; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 10/9; ; 
Draw; ; 9/4; ; 9/4; ; ; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-05 22:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; ; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 10/9; ; 
Draw; ; 9/4; ; 9/4; ; ; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-06 02:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; ; ; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 10/9; ; 
Draw; ; 9/4; ; 9/4; ; ; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-06 10:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 2/5; ; 
Chelsea; ; 7/4; ; 17/10; ; ; ; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-06 14:17:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 2/5; ; 
Chelsea; ; 7/4; ; 17/10; ; ; ; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 91/50; ; 28/17; ; 7/4; 17/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 49/20; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-06 18:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 9/5; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-06 22:17:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 17/10; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 5/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-06 22:24:41 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 17/10; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 5/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-07 02:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 5/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-07 02:24:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 5/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-07 10:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/10; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-07 10:24:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/10; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-07 14:17:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
