META; english/premier-league/liverpool-v-crystal-palace; 2017-06-15 14:15:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 4/11; 2/5; 2/5; 4/11; 1/3; 2/5; 2/5; 4/11; 7/19; 2/5; 2/5; 2/5; 4/11; 4/11; 2/5; 4/11; 1/3; 7/19; 3/8; 41/100; 2/5; 7/19; 2/5; 2/5; 4/11; ; 4/11; ; 2/5
Draw; 4; 19/5; 19/5; 4; 4; 4; 4; 4; 4; 19/5; 19/5; 15/4; 15/4; 4; 15/4; 4; 4; ; 50/13; 43/10; 41/10; 39/10; 15/4; 17/4; 15/4; ; 4; ; 21/5
Crystal Palace; 13/2; 6; 13/2; 7; 15/2; 13/2; 15/2; 15/2; 15/2; 13/2; 7; 13/2; 15/2; 15/2; 7; 7; 15/2; 7; 7; 15/2; 61/10; 7; 7; 13/2; 7; ; 36/5; ; 39/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-14 22:16:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 4/11; 2/5; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 7/19; 4/11; 4/11; 4/11; 7/20; 4/11; 2/5; 4/11; 1/3; 7/19; 3/8; 39/100; 3/8; 7/19; 2/5; 2/5; 4/11; ; 1/3; ; 4/11
Draw; 4; 19/5; 19/5; 4; 4; 4; 4; 4; 4; 19/5; 4; 15/4; 15/4; 4; 15/4; 4; 4; ; 19/5; 43/10; 41/10; 39/10; 15/4; 17/4; 15/4; ; 4; ; 21/5
Crystal Palace; 13/2; 6; 15/2; 7; 15/2; 7; 9; 15/2; 15/2; 15/2; 15/2; 15/2; 8; 15/2; 7; 7; 15/2; 7; 29/4; 42/5; 13/2; 7; 15/2; 7; 15/2; ; 41/5; ; 46/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-15 02:16:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 4/11; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 7/19; 4/11; 4/11; 4/11; 7/20; 4/11; 2/5; 4/11; 1/3; 7/19; 7/19; 39/100; 4/11; 7/19; 4/11; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 4; 4; 4; 4; 4; 17/4; 4; 4; 4; 4; 4; 15/4; 15/4; 4; 15/4; 4; 4; ; 50/13; 43/10; 21/5; 39/10; 15/4; 17/4; 4; ; 4; ; 21/5
Crystal Palace; 13/2; 7; 15/2; 7; 15/2; 7; 9; 15/2; 15/2; 15/2; 15/2; 15/2; 8; 15/2; 7; 15/2; 15/2; 7; 29/4; 42/5; 7; 7; 8; 7; 15/2; ; 8; ; 46/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-15 10:16:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 4/11; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 7/19; 4/11; 4/11; 4/11; 7/20; 4/11; 2/5; 4/11; 1/3; 7/19; 7/19; 39/100; 4/11; 7/19; 4/11; 2/5; 4/11; ; 4/11; ; 1/3
Draw; 4; 4; 4; 4; 4; 17/4; 4; 4; 4; 4; 4; 15/4; 15/4; 4; 15/4; 4; 4; ; 50/13; 43/10; 21/5; 39/10; 15/4; 17/4; 4; ; 4; ; 21/5
Crystal Palace; 13/2; 7; 15/2; 7; 15/2; 7; 9; 15/2; 15/2; 15/2; 15/2; 15/2; 8; 15/2; 7; 15/2; 15/2; 7; 29/4; 42/5; 7; 7; 8; 7; 15/2; ; 39/5; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-15 14:16:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 7/19; 4/11; 4/11; 4/11; 7/20; 1/3; 4/11; 4/11; 1/3; 7/19; 7/19; 19/50; 4/11; 7/19; 3/10; ; 7/20; ; 4/11; ; 4/11
Draw; 4; 4; 4; ; 4; 17/4; 4; 4; 4; 4; 4; 15/4; 15/4; 4; 4; 4; 4; ; 50/13; 22/5; 21/5; 39/10; 4; ; 4; ; 4; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 15/2; 15/2; 9; 8; 15/2; 15/2; 15/2; 15/2; 17/2; 8; 15/2; 15/2; 15/2; 7; 15/2; 17/2; 7; 7; 10; ; 15/2; ; 8; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-15 18:16:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 7/19; ; 4/11; 4/11; 7/20; ; 4/11; 4/11; 1/3; 7/19; 3/8; 19/50; 4/11; 7/19; 3/10; ; 7/20; ; 4/11; ; 1/3
Draw; 4; 4; 4; ; 4; 17/4; 4; 4; 4; ; 4; 15/4; 15/4; ; 4; 4; 4; ; 75/19; 22/5; 21/5; 39/10; 4; ; 4; ; 4; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 15/2; 15/2; 9; 8; 15/2; ; 15/2; 15/2; 17/2; ; 15/2; 8; 15/2; 7; 31/4; 17/2; 7; 7; 10; ; 15/2; ; 8; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-15 22:16:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; ; 4/11; 4/11; 7/20; ; 4/11; 4/11; 1/3; 10/29; 4/11; 19/50; ; 10/29; 3/10; ; 7/20; ; 4/11; ; 4/11
Draw; 4; 4; 4; ; 4; 17/4; 4; 4; 49/11; ; 4; 15/4; 15/4; ; 17/4; 4; 4; 43/10; 4; 43/10; ; 43/10; 4; ; 4; ; 7/2; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 15/2; 15/2; 9; 8; 17/2; ; 8; 8; 17/2; ; 15/2; 8; 15/2; 8; 8; 44/5; ; 8; 10; ; 15/2; ; 17/2; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-16 02:16:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; ; 4/11; 4/11; 1/3; ; 4/11; 4/11; 1/3; 10/29; 4/11; 9/25; 4/11; 10/29; 3/10; 1/3; 7/20; ; 4/11; ; 4/11
Draw; 4; 4; 4; ; 4; 17/4; 4; 4; 49/11; ; 4; 15/4; 15/4; ; 17/4; 4; 4; 43/10; 4; 23/5; 21/5; 43/10; 4; ; 4; ; 4; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 15/2; 15/2; 9; 8; 17/2; ; 8; 8; 17/2; ; 15/2; 8; 15/2; 8; 33/4; 9; 7; 8; 10; ; 15/2; ; 17/2; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-16 10:16:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; ; 4/11; 4/11; 1/3; ; 4/11; 4/11; 1/3; 10/29; 4/11; 9/25; 4/11; 10/29; 3/10; 1/3; 7/20; ; 1/3; ; 4/11
Draw; 4; 4; 4; ; 4; 17/4; 4; 4; 49/11; ; 4; 15/4; 15/4; ; 17/4; 4; 4; 43/10; 4; 23/5; 21/5; 43/10; 4; ; 4; ; 21/5; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 15/2; 15/2; 9; 8; 17/2; ; 8; 8; 17/2; ; 15/2; 8; 15/2; 8; 33/4; 9; 7; 8; 10; ; 15/2; ; 17/2; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-16 14:16:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 10/29; 4/11; 4/11; 4/11; 1/3; ; 4/11; 4/11; 1/3; 1/3; 4/11; 9/25; 4/11; 1/3; 3/10; 1/3; 7/20; ; 1/3; ; 4/11
Draw; 4; 4; 4; ; 4; 17/4; 4; 4; 22/5; 4; 4; 15/4; 15/4; ; 17/4; 4; 4; 43/10; 4; 23/5; 21/5; 43/10; 4; ; 4; ; 21/5; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 15/2; 15/2; 17/2; 8; 9; 15/2; 15/2; 8; 17/2; ; 15/2; 8; 15/2; 17/2; 33/4; 9; 7; 17/2; 10; ; 15/2; ; 17/2; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-16 18:16:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; 4/11; 4/11; 4/11; 1/3; ; 4/11; 4/11; 1/3; 1/3; 4/11; 9/25; 4/11; 1/3; 3/10; 1/3; 7/20; ; 1/3; ; 
Draw; 4; 4; 4; ; 4; 17/4; 4; 4; 74/17; 4; 4; 15/4; 15/4; ; 17/4; 4; 4; 17/4; 4; 23/5; 21/5; 17/4; 4; ; 4; ; 21/5; ; 
Crystal Palace; 15/2; 7; 15/2; ; 15/2; 15/2; 17/2; 8; 37/4; 15/2; 15/2; 8; 17/2; ; 15/2; 8; 15/2; 9; 33/4; 9; 7; 9; 10; ; 8; ; 41/5; ; 
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-16 22:16:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; 4/11; 4/11; 4/11; 1/3; ; 4/11; 4/11; 1/3; 1/3; 4/11; 9/25; 4/11; 1/3; 3/10; 1/3; 7/20; ; 4/11; ; 4/11
Draw; 4; 4; 4; ; 4; 17/4; 4; 4; 74/17; 4; 4; 15/4; 15/4; ; 17/4; 4; 4; 17/4; 4; 23/5; 21/5; 17/4; 4; ; 4; ; 21/5; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 15/2; 15/2; 17/2; 8; 37/4; 15/2; 15/2; 8; 17/2; ; 15/2; 8; 15/2; 9; 17/2; 9; 7; 9; 10; ; 8; ; 41/5; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-17 02:16:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; 4/11; 4/11; 4/11; 1/3; ; 4/11; 4/11; 1/3; 1/3; 4/11; 9/25; 4/11; 1/3; 3/10; 1/3; 7/20; ; 1/3; ; 1/3
Draw; 4; 4; 4; ; 4; 17/4; 4; 4; 74/17; 4; 4; 15/4; 15/4; ; 17/4; 4; 4; 17/4; 4; 23/5; 21/5; 17/4; 4; ; 4; ; 21/5; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 15/2; 15/2; 17/2; 8; 37/4; 15/2; 15/2; 8; 17/2; ; 15/2; 8; 15/2; 9; 17/2; 9; 7; 9; 10; ; 8; ; 17/2; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-17 10:16:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; 4/11; 4/11; 4/11; 1/3; ; 4/11; 4/11; 1/3; 1/3; 6/17; 9/25; 4/11; 1/3; 3/10; 1/3; 7/20; ; 1/3; ; 4/11
Draw; 4; 4; 4; ; 9/2; 17/4; 4; 4; 74/17; 4; 4; 15/4; 15/4; ; 17/4; 4; 4; 17/4; 77/19; 23/5; 21/5; 17/4; 4; ; 4; ; 21/5; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 8; 15/2; 17/2; 8; 37/4; 15/2; 15/2; 8; 17/2; ; 15/2; 8; 15/2; 9; 17/2; 9; 7; 9; 10; ; 8; ; 9; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-17 14:16:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; 4/11; 4/11; 4/11; 1/3; ; 4/11; 4/11; 1/3; 1/3; 6/17; 9/25; 4/11; 1/3; 3/10; 1/3; 7/20; ; 1/3; ; 4/11
Draw; 4; 4; 4; ; 9/2; 17/4; 4; 4; 74/17; 4; 4; 15/4; 15/4; ; 17/4; 4; 4; 17/4; 77/19; 9/2; 21/5; 17/4; 4; ; 4; ; 21/5; ; 21/5
Crystal Palace; 15/2; 7; 15/2; ; 8; 15/2; 17/2; 8; 37/4; 15/2; 15/2; 8; 17/2; ; 15/2; 8; 15/2; 9; 17/2; 19/2; 69/10; 9; 10; ; 8; ; 9; ; 9
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-17 18:16:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 4/11; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; 4/11; 4/11; 1/3; 1/3; ; 4/11; 4/11; 10/29; 1/3; 3/8; 9/25; 4/11; 1/3; 3/10; 1/3; 7/20; ; 4/11; ; 4/11
Draw; 4; 4; 4; ; 9/2; 17/4; 4; 4; 74/17; 4; 4; 4; 15/4; ; 17/4; 4; 17/4; 17/4; 15/4; 9/2; 22/5; 17/4; 4; ; 4; ; 21/5; ; 4
Crystal Palace; 15/2; 7; 15/2; ; 8; 15/2; 17/2; 8; 37/4; 15/2; 8; 8; 17/2; ; 15/2; 8; 8; 9; 33/4; 19/2; 36/5; 9; 10; ; 8; ; 17/2; ; 41/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-17 22:16:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 1/3; 2/5; 4/11; ; 1/3; 4/11; 4/11; 1/3; 6/17; 4/11; 4/11; 4/11; 7/20; 1/3; 4/11; 4/11; 10/29; 1/3; 4/11; 4/11; 7/19; 1/3; 3/10; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 4; 19/5; 19/5; ; 9/2; 17/4; 4; 4; 74/17; 19/5; 4; 4; 15/4; 4; 17/4; 9/2; 17/4; 17/4; 75/19; 9/2; 43/10; 17/4; 4; ; 15/4; ; 21/5; ; 22/5
Crystal Palace; 15/2; 13/2; 15/2; ; 8; 7; 17/2; 8; 37/4; 15/2; 15/2; 7; 17/2; 8; 15/2; 15/2; 8; 9; 8; 9; 36/5; 9; 10; 7; 15/2; ; 17/2; ; 44/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-18 02:16:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 4/11; 2/5; 4/11; ; 1/3; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 4/11; 7/20; 1/3; 4/11; 4/11; 10/29; 10/29; 4/11; 4/11; 7/19; 10/29; 3/10; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 9/2; 19/5; 19/5; ; 9/2; 17/4; 4; 4; 22/5; 19/5; 4; 15/4; 15/4; 4; 17/4; 9/2; 17/4; 43/10; 77/19; 9/2; 43/10; 43/10; 4; ; 4; ; 21/5; ; 22/5
Crystal Palace; 8; 13/2; 15/2; ; 8; 7; 17/2; 8; 43/5; 15/2; 15/2; 7; 17/2; 8; 15/2; 15/2; 8; 17/2; 8; 9; 36/5; 17/2; 10; 7; 15/2; ; 41/5; ; 44/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-18 10:16:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 4/11; 4/11; 4/11; ; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 4/11; 7/20; 1/3; 4/11; 4/11; 10/29; 10/29; 4/11; 37/100; 7/19; 10/29; 3/10; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 17/4; 19/5; 19/5; ; 4; 17/4; 17/4; 4; 22/5; 19/5; 4; 15/4; 15/4; 4; 17/4; 4; 17/4; 43/10; 4; 22/5; 43/10; 43/10; 4; ; 4; ; 4; ; 22/5
Crystal Palace; 17/2; 7; 15/2; ; 8; 7; 17/2; 8; 43/5; 15/2; 15/2; 7; 17/2; 8; 15/2; 8; 8; 17/2; 8; 9; 36/5; 17/2; 10; 7; 15/2; ; 41/5; ; 44/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-18 14:16:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 4/11; 4/11; 4/11; 2/5; 2/5; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 4/11; 7/20; 4/11; 4/11; 4/11; 10/29; 10/29; 3/8; 37/100; 7/19; 10/29; 3/10; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 17/4; 19/5; 19/5; 7/2; 4; 17/4; 17/4; 4; 22/5; 19/5; 4; 4; 15/4; 4; 17/4; 4; 17/4; 43/10; 39/10; 22/5; 43/10; 43/10; 4; ; 4; ; 4; ; 21/5
Crystal Palace; 17/2; 7; 7; ; 8; 7; 8; 17/2; 43/5; 15/2; 15/2; 15/2; 17/2; 17/2; 8; 8; 8; 17/2; 8; 9; 36/5; 17/2; 10; 7; 15/2; ; 41/5; ; 44/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-18 18:16:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 2/5; 4/11; 2/5; 4/11; 2/5; 4/11; 4/11; 4/11; 2/5; 2/5; 2/5; 2/5; 4/11; 4/11; 4/11; 2/5; 10/29; 3/8; 3/8; 37/100; 7/18; 3/8; 3/10; 2/5; 4/11; ; 4/11; ; 2/5
Draw; 17/4; 4; 4; 18/5; 4; 17/4; 21/5; 4; 54/13; 15/4; 19/5; 4; 15/4; 4; 17/4; 4; 17/4; 4; 39/10; 22/5; 21/5; 4; 4; 4; 15/4; ; 4; ; 21/5
Crystal Palace; 15/2; 13/2; 7; 8; 8; 15/2; 8; 15/2; 38/5; 7; 7; 15/2; 17/2; 8; 8; 15/2; 8; 15/2; 31/4; 9; 67/10; 15/2; 10; 7; 15/2; ; 38/5; ; 39/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-18 22:16:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 2/5; 4/11; 2/5; 4/11; 2/5; 4/11; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 4/11; 2/5; 10/29; 3/8; 7/18; 2/5; 7/18; 3/8; 2/5; 2/5; 4/11; ; 4/11; ; 2/5
Draw; 17/4; 4; 4; 18/5; 4; 17/4; 21/5; 4; 54/13; 15/4; 19/5; 4; 15/4; 4; 17/4; 4; 17/4; 4; 50/13; 21/5; 21/5; 4; 4; 4; 15/4; ; 4; ; 4
Crystal Palace; 15/2; 13/2; 7; 8; 8; 15/2; 15/2; 13/2; 38/5; 7; 7; 15/2; 15/2; 8; 8; 15/2; 8; 15/2; 15/2; 83/10; 67/10; 15/2; 7; 7; 15/2; ; 38/5; ; 15/2
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-19 02:16:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 2/5; 2/5; 2/5; 4/11; 2/5; 4/11; 2/5; 4/11; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 10/29; 3/8; 7/18; 2/5; 2/5; 3/8; 2/5; 2/5; 4/11; ; 2/5; ; 2/5
Draw; 17/4; 19/5; 19/5; 18/5; 4; 17/4; 21/5; 4; 54/13; 15/4; 15/4; 4; 15/4; 4; 15/4; 4; 17/4; 4; 50/13; 21/5; 41/10; 4; 15/4; 4; 15/4; ; 7/2; ; 4
Crystal Palace; 15/2; 13/2; 7; 8; 8; 15/2; 15/2; 7; 38/5; 13/2; 13/2; 15/2; 7; 15/2; 7; 7; 8; 15/2; 29/4; 83/10; 67/10; 15/2; 7; 13/2; 15/2; ; 38/5; ; 15/2
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-19 10:16:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 2/5; 2/5; 4/9; 2/5; 2/5; 17/40; 2/5; 4/11; 5/12; 2/5; 4/9; 2/5; 2/5; 2/5; 9/20; 2/5; 4/11; 2/5; 7/18; 2/5; 7/17; 2/5; 2/5; 4/9; 2/5; ; 2/5; ; 2/5
Draw; 4; 19/5; 19/5; 7/2; 4; 4; 4; 4; 4; 4; 4; 15/4; 4; 4; 15/4; 15/4; 4; 39/10; 50/13; 21/5; 4; 39/10; 15/4; 19/5; 15/4; ; 7/2; ; 4
Crystal Palace; 8; 6; 7; 7; 8; 13/2; 15/2; 7; 29/4; 7; 7; 7; 7; 15/2; 13/2; 15/2; 15/2; 7; 15/2; 83/10; 33/5; 7; 7; 13/2; 7; ; 38/5; ; 39/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-19 14:16:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Liverpool; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 2/5; 5/12; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; 7/18; 2/5; 7/17; 2/5; 2/5; 2/5; 2/5; ; 2/5; ; 2/5
Draw; 4; 4; 19/5; 19/5; 4; 17/4; 4; 7/2; 4; 19/5; 4; 4; 4; 4; 15/4; 4; 4; 39/10; 50/13; 21/5; 41/10; 39/10; 4; 4; 15/4; ; 7/2; ; 4
Crystal Palace; 8; 6; 7; 7; 8; 7; 8; 15/2; 29/4; 7; 15/2; 7; 13/2; 15/2; 7; 7; 13/2; 7; 15/2; 41/5; 13/2; 7; 13/2; 13/2; 13/2; ; 38/5; ; 39/5
META; english/premier-league/liverpool-v-crystal-palace; 2017-08-19 18:16:25 GMT+3; 2017-08-19 15:00; In Play; Xlenovo
Liverpool; 4/11; 4/11; ; 4/11; ; 11/20; 11/20; 8/15; ; ; ; ; 1/2; ; ; ; 6/11; ; ; ; ; ; 2/5; ; ; ; ; ; 2/5
Draw; 17/4; 10/3; ; 15/4; ; 12/5; 23/10; 12/5; ; 19/5; ; ; 57/20; ; ; ; 23/10; ; ; ; ; ; 7/2; ; ; ; ; ; 7/2
Crystal Palace; 17/2; 7; ; 7; ; 7; 8; 13/2; ; 15/2; ; ; ; ; ; ; 29/4; ; ; ; ; ; 13/2; ; ; ; ; ; 8
