META; english/premier-league/huddersfield-v-newcastle; 2017-06-15 14:15:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 2/7; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-23 18:18:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 2/7; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-23 22:18:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-24 02:17:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-24 10:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-24 14:18:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-24 18:18:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-24 22:18:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-25 02:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; ; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; ; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; ; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-25 10:17:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-25 18:18:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-25 22:18:52 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-26 02:18:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-26 10:17:10 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-26 14:19:01 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-26 18:19:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-26 22:19:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 8/5; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-27 02:18:00 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-27 18:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-27 22:17:06 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-28 02:16:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-28 10:16:41 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-28 14:16:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-28 18:17:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-28 22:17:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-29 02:17:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-29 10:16:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 8/5; ; 4/11; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; 4/11; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-29 14:17:50 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-29 18:17:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-29 22:17:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-30 02:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; ; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; ; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; ; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-30 10:17:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-30 14:17:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-30 18:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-30 22:17:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-31 02:17:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-31 10:17:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 4/6; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 4/6; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-31 14:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-31 18:17:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; ; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; ; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
