META; english/premier-league/swansea-v-man-utd; 2017-06-15 14:15:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-02 22:17:12 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-03 02:16:35 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-03 10:16:35 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-03 14:16:36 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-03 18:16:35 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-03 22:16:25 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-04 02:15:27 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-04 10:15:27 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-04 14:15:28 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 29/10; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-04 18:20:48 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 29/10; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-04 22:16:48 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-05 02:16:46 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 7/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-05 10:16:50 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-05 14:16:25 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 1/2; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 14/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-05 18:16:50 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-05 22:17:01 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-06 02:16:55 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-06 10:16:52 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-06 14:16:57 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 4/7; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; 3; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 16/5; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 61/10; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-06 18:16:55 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; 3; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 11/4; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-06 22:16:56 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 1/2; ; 
Draw; ; 11/4; ; 3; ; 3; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 24/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-06 22:24:18 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 1/2; ; 
Draw; ; 11/4; ; 3; ; 3; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; ; 5; ; 6; ; 5; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 1/12; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-07 02:16:52 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 1/2; ; 
Draw; ; 11/4; ; 3; ; 3; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-07 02:24:15 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 1/2; ; 
Draw; ; 11/4; ; 3; ; 3; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 14/5; ; 
Swansea; ; 5; ; 6; ; 5; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-07 10:16:53 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 1/2; ; 
Draw; ; 11/4; ; 3; ; 3; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 3; ; 
Swansea; ; 5; ; 6; ; 5; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 4; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-07 10:24:00 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 1/2; ; 
Draw; ; 11/4; ; 3; ; 3; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 3; ; 
Swansea; ; 5; ; 6; ; 5; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 4; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-07 14:16:56 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; ; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; 3; ; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 3; ; 
Swansea; ; 5; ; 6; ; 5; ; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 4; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-07 18:16:57 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 7/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-07 22:16:53 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 7/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-08 02:16:52 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 7/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-08 10:16:53 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 7/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-08 14:17:02 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 7/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-08 18:16:57 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 4; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-08 22:16:59 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 4; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-09 02:16:53 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 4; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-09 10:16:55 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 4; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-09 14:16:58 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 26/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-09 18:16:55 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; ; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; ; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; ; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-09 22:16:52 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; ; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; ; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; ; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-10 02:16:52 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
