META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 16:25:54 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 20:29:25 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 5/6; ; 13/15; ; 19/20; ; 19/20; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 5/2; ; 40/17; ; 12/5; ; 40/17; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; ; 7/2; ; 56/19; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-23 00:25:56 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; 17/20; ; ; ; ; ; 5/6; ; ; 5/6; ; 5/6; ; 19/20; ; 5/6; ; ; ; ; ; ; 
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 10/13; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 45/17; 13/5; 13/5; 45/17; 23/8; 11/4; 45/17; 13/5; ; 23/10; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; 3; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-22 16:23:20 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 10/13; ; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 45/17; 13/5; 13/5; 45/17; 23/8; 11/4; ; 13/5; ; 23/10; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; 3; ; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-22 20:24:51 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 5/6; 4/5; ; 4/5; 5/6; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; ; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 11/4; 11/4; ; 29/10; 11/4; 14/5; 14/5; 13/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 45/17; 13/5; 13/5; 45/17; 23/8; ; 45/17; 13/5; ; 23/10; 9/4; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 3; 3; 3; 3; 29/10; 16/5; 3; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; ; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-23 00:23:35 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 5/6; 4/5; ; 4/5; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 4/5; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 11/4; 11/4; ; 29/10; 11/4; 14/5; 14/5; 13/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 45/17; 13/5; 13/5; 45/17; 23/8; 11/4; 45/17; 13/5; ; 23/10; 9/4; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 3; 3; 3; 3; 29/10; 16/5; 3; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; 29/10; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-23 04:21:48 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 5/6; 4/5; ; 4/5; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 3/4; 11/13; 4/5; 6/7; 3/4; 5/6; 4/5; 6/7; 4/5; 6/7; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 11/4; 11/4; ; 29/10; 11/4; 14/5; 14/5; 12/5; 13/5; 57/20; 5/2; 3; 14/5; 45/17; 14/5; 13/5; 14/5; 45/17; 23/8; 11/4; 14/5; 13/5; ; 23/10; 9/4; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 3; 3; 3; 3; 13/5; 16/5; 3; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; 29/10; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-23 08:23:14 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 5/6; 4/5; ; 4/5; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 3/4; 11/13; 4/5; 6/7; 3/4; 5/6; 4/5; 6/7; 4/5; 6/7; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 11/4; 11/4; ; 29/10; 11/4; 14/5; 14/5; 12/5; 13/5; 57/20; 5/2; 3; 14/5; 45/17; 14/5; 13/5; 14/5; 45/17; 23/8; 11/4; 14/5; 13/5; ; 23/10; 9/4; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 3; 3; 3; 3; 13/5; 16/5; 3; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; 29/10; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-23 12:23:22 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 5/6; 4/5; ; 4/5; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 4/5; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 11/4; 11/4; ; 29/10; 11/4; 14/5; 14/5; 12/5; 13/5; 57/20; 5/2; 3; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 23/8; 11/4; 11/4; 13/5; ; 23/10; 9/4; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 3; 3; 3; 3; 13/5; 16/5; 3; 10/3; 10/3; 10/3; 58/19; 29/10; 7/2; 14/5; 58/19; 38/11; 29/10; 29/10; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-23 16:24:02 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 5/6; 5/6; 4/5; ; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 4/5; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 11/4; 11/4; ; 29/10; 11/4; 14/5; 14/5; 12/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 23/8; 11/4; 11/4; 13/5; ; 23/10; 11/5; 
West Ham; 16/5; 16/5; 16/5; 3; 16/5; ; 3; 3; 3; 3; 13/5; 16/5; 3; 10/3; 10/3; 10/3; 58/19; 29/10; 7/2; 14/5; 58/19; 38/11; 29/10; 29/10; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-23 20:24:46 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 5/6; 4/5; ; 4/5; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 5/6; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 11/4; 11/4; ; 29/10; 11/4; 14/5; 14/5; 12/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 23/8; 11/4; 11/4; 13/5; ; 12/5; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 3; 3; 3; 3; 13/5; 16/5; 3; 10/3; 10/3; 10/3; 58/19; 29/10; 7/2; 14/5; 58/19; 38/11; 16/5; 29/10; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-24 00:23:41 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 8/11; 4/5; ; 8/11; 5/6; 8/11; 3/4; 4/5; 5/6; 8/11; 8/11; 3/4; 5/6; 5/7; 3/4; 3/4; 8/11; 5/7; 13/17; 3/4; 3/4; 8/11; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 29/10; 3; 11/4; ; 29/10; 11/4; 14/5; 14/5; 12/5; 13/5; 57/20; 13/5; 3; 3; 11/4; 14/5; 13/5; 14/5; 11/4; 3; 11/4; 14/5; 11/4; ; 11/4; 13/5; 
West Ham; 16/5; 16/5; 7/2; 10/3; 16/5; ; 17/5; 3; 10/3; 10/3; 13/5; 16/5; 7/2; 18/5; 10/3; 10/3; 18/5; 18/5; 7/2; 7/2; 18/5; 75/19; 62/17; 18/5; 7/2; ; 7/2; 7/2; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-24 04:23:44 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 4/5; 3/4; 8/11; 4/5; ; 8/11; 5/6; 8/11; 3/4; 4/5; 8/11; 3/4; 8/11; 3/4; 5/6; 14/19; 3/4; 3/4; 8/11; 14/19; 13/17; 3/4; 3/4; 3/4; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 29/10; 3; 11/4; ; 29/10; 11/4; 14/5; 14/5; 12/5; 3; 57/20; 13/5; 3; 3; 27/10; 14/5; 13/5; 14/5; 27/10; 3; 11/4; 14/5; 13/5; ; 27/10; 23/10; 
West Ham; 10/3; 16/5; 7/2; 10/3; 16/5; ; 17/5; 3; 10/3; 10/3; 13/5; 10/3; 10/3; 18/5; 10/3; 10/3; 7/2; 18/5; 7/2; 7/2; 7/2; 75/19; 62/17; 18/5; 7/2; ; 7/2; 7/2; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-24 08:24:11 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 8/11; 4/5; ; 8/11; 5/6; 8/11; 3/4; 4/5; 8/11; 3/4; 8/11; 3/4; 4/5; 14/19; 3/4; 3/4; 8/11; 14/19; 13/17; 3/4; 3/4; 3/4; ; 8/11; 8/11; 
Draw; 14/5; 14/5; 29/10; 3; 11/4; ; 29/10; 11/4; 14/5; 14/5; 12/5; 3; 14/5; 13/5; 3; 3; 27/10; 14/5; 13/5; 14/5; 27/10; 3; 11/4; 14/5; 13/5; ; 27/10; 5/2; 
West Ham; 15/4; 16/5; 7/2; 10/3; 16/5; ; 17/5; 3; 10/3; 10/3; 13/5; 10/3; 7/2; 15/4; 10/3; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 75/19; 62/17; 18/5; 7/2; ; 7/2; 7/2; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-24 12:24:40 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 8/11; 5/6; ; 3/4; 5/6; 8/11; 3/4; 4/5; 8/11; 10/13; 8/11; 3/4; 4/5; 10/13; 3/4; 3/4; 8/11; 10/13; 10/13; 3/4; 3/4; 3/4; ; 8/11; 4/6; 
Draw; 14/5; 29/10; 29/10; 3; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 13/5; 3; 3; 45/17; 14/5; 13/5; 14/5; 45/17; 3; 11/4; 14/5; 13/5; ; 14/5; 27/10; 
West Ham; 15/4; 10/3; 7/2; 10/3; 18/5; ; 18/5; 3; 10/3; 10/3; 7/2; 10/3; 7/2; 15/4; 15/4; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 50/13; 62/17; 18/5; 7/2; ; 7/2; 7/2; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-24 16:24:46 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 8/11; 5/6; ; 3/4; 5/6; 8/11; 4/5; 4/5; 4/5; 10/13; 4/5; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 10/13; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 3; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 14/5; 3; 3; 45/17; 37/13; 11/4; 14/5; 45/17; 3; 11/4; 37/13; 13/5; ; 14/5; 11/4; 14/5
West Ham; 15/4; 10/3; 7/2; 10/3; 18/5; ; 18/5; 3; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 13/4; 7/2; 3; 7/2; 50/13; 62/17; 13/4; 15/4; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-24 20:25:41 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 5/6; ; 3/4; 5/6; 8/11; 4/5; 4/5; 4/5; 10/13; 4/5; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 10/13; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 14/5; 3; 3; 45/17; 37/13; 11/4; 14/5; 45/17; 3; 11/4; 37/13; 11/4; ; 14/5; 27/10; 14/5
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; ; 18/5; 3; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 13/4; 7/2; 3; 7/2; 50/13; 62/17; 13/4; 15/4; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 00:24:20 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 14/5; 14/5
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 13/4; 7/2; 3; 7/2; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 00:50:57 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 14/5; 14/5
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 13/4; 7/2; 3; 7/2; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 01:45:44 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 14/5; 14/5
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 13/4; 7/2; 3; 7/2; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 03:45:48 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 13/4; 7/2; 3; 7/2; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 04:24:20 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 13/4; 7/2; 3; 7/2; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 05:45:46 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 13/4; 7/2; 3; 7/2; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 06:32:43 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 14/5; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 16/5; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 13/4; 7/2; 3; 7/2; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 07:45:53 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 14/5; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 16/5; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 39/11; 13/4; 7/2; 3; 39/11; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 08:24:21 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 14/5; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 16/5; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 39/11; 13/4; 7/2; 3; 39/11; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 09:45:40 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 8/11; 3/4; 4/5; 10/13; 5/6; 13/18; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 13/5; 3; 14/5; 45/17; 37/13; 11/4; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 39/11; 13/4; 7/2; 3; 39/11; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 11:45:42 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 4/5; 3/4; 4/5; 10/13; 5/6; 3/4; 5/6; 10/13; 5/6; 3/4; 5/6; 4/5; ; 8/11; 8/11; 4/5
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 29/10; 3; 14/5; 45/17; 37/13; 29/10; 14/5; 45/17; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 39/11; 13/4; 7/2; 3; 39/11; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 12:25:58 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 8/11; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 10/13; 4/5; 3/4; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 5/6; 3/4; 5/6; 3/4; ; 8/11; 8/11; 8/11
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 5/2; 29/10; 29/10; 3; 14/5; 27/10; 37/13; 29/10; 14/5; 27/10; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 10/3; 7/2; 10/3; 18/5; ; 18/5; 16/5; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 18/5; 13/4; 7/2; 3; 18/5; 7/2; 62/17; 13/4; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 13:01:24 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 8/11; 5/6; ; 3/4; 4/5; 8/11; 4/5; 4/5; 3/4; 3/4; 4/5; 3/4; 4/5; 14/19; 3/4; 3/4; 5/6; 14/19; 4/5; 3/4; 5/6; 3/4; ; 8/11; 8/11; 8/11
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 59/20; 29/10; 3; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 11/4; 37/13; 11/4; ; 14/5; 11/4; 14/5
